mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
easy,action+background,1,50,1,1,1,1,4,5,4,2,4,4,1,1,1,5,5,4,4,2,,,,,,,,,,,,,,,,,,,90,275149
easy,all,47,58,5,5,3,4,3,4,3,4,1,1,4,4,4,3,1,2,3,4,,,,,,,,,,,,,,,,,,,90,275194
easy,simple,15,72,5,1,4,5,4,4,4,5,4,3,1,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,90,275113
easy,action+layout,22,74,5,5,2,4,4,5,4,4,4,4,1,5,5,5,5,5,2,5,,,,,,,,,,,,,,,,,,,90,275158
easy,action+expression,45,76,5,5,4,5,3,4,3,4,4,4,3,5,5,4,5,4,4,5,,,,,,,,,,,,,,,,,,,90,275131
easy,action+background,43,77,5,5,4,4,4,4,4,5,3,4,3,5,5,5,4,5,3,5,,,,,,,,,,,,,,,,,,,90,275158
easy,all,17,59,5,5,2,2,2,4,4,2,3,1,3,2,3,5,5,4,3,4,,,,,,,,,,,,,,,,,,,90,275221
easy,simple,24,73,5,5,4,4,4,4,3,4,4,3,1,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,90,275104
easy,action+layout,41,71,5,5,2,4,4,4,4,4,3,3,1,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,90,275122
easy,action+expression,29,60,5,5,2,3,2,5,4,2,2,2,1,1,1,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,275176
easy,action+background,11,67,5,5,3,3,2,4,3,5,2,3,3,5,5,4,3,4,3,5,,,,,,,,,,,,,,,,,,,90,275149
easy,all,14,65,5,5,2,4,2,4,5,3,2,1,2,4,4,5,5,4,4,4,,,,,,,,,,,,,,,,,,,90,275248
medium,simple,37,52,1,1,2,3,4,4,5,1,1,1,3,1,1,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309158
medium,action+layout,49,45,1,1,1,2,4,4,4,1,1,2,2,1,1,5,5,5,4,1,,,,,,,,,,,,,,,,,,,90,309293
medium,action+expression,29,60,5,5,2,3,4,4,4,1,4,2,1,1,1,4,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309212
medium,action+background,48,38,1,1,1,2,3,4,4,1,1,1,1,1,1,4,3,4,3,2,,,,,,,,,,,,,,,,,,,90,309203
medium,all,20,67,5,5,2,4,4,4,4,3,4,2,2,2,3,4,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309365
medium,simple,25,54,1,1,3,4,3,4,3,3,1,1,3,2,3,5,4,4,4,5,,,,,,,,,,,,,,,,,,,90,309131
medium,action+layout,18,71,5,5,2,5,4,4,4,3,2,1,4,3,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,309275
medium,action+expression,22,66,1,1,2,4,5,5,5,3,5,5,2,1,3,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309257
medium,action+background,33,64,5,5,2,4,4,4,4,2,4,2,2,1,1,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309239
medium,all,11,55,5,1,2,4,2,3,4,3,1,1,2,4,5,3,3,4,3,5,,,,,,,,,,,,,,,,,,,90,309338
medium,simple,43,51,1,1,2,4,3,4,4,2,1,1,3,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309140
medium,action+layout,7,78,5,5,3,4,4,4,4,4,5,5,4,4,5,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309248
medium,action+expression,9,53,1,1,2,5,3,4,4,3,1,1,3,1,3,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309212
medium,action+background,46,54,1,1,2,3,4,4,4,3,1,2,2,2,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309203
medium,all,16,73,5,5,4,4,3,4,4,5,2,1,5,3,5,4,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309284
medium,simple,23,74,5,1,2,5,5,5,5,3,5,5,3,1,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309167
medium,action+layout,47,42,1,1,2,3,2,3,2,3,1,1,3,2,3,3,2,4,3,3,,,,,,,,,,,,,,,,,,,90,309221
medium,action+expression,4,77,5,5,4,5,5,4,5,4,4,3,3,4,4,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309248
medium,action+background,30,65,5,5,2,3,4,4,4,2,4,2,3,1,1,5,5,5,5,5,,,,,,,,,,,,,,,,,,,90,309221
medium,all,1,70,5,5,2,3,4,4,3,3,4,3,3,5,4,4,5,5,4,4,,,,,,,,,,,,,,,,,,,90,309329
medium,simple,39,50,1,1,2,4,3,4,4,3,1,1,3,1,1,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309158
medium,action+layout,14,65,1,1,2,3,5,4,4,4,5,5,1,3,3,5,4,5,5,5,,,,,,,,,,,,,,,,,,,90,309194
medium,action+expression,32,44,1,1,2,3,3,3,4,1,1,1,1,1,1,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309212
medium,action+background,31,77,5,5,4,5,4,4,4,3,4,2,4,4,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309248
medium,all,27,70,5,5,4,4,2,4,4,5,1,1,4,5,5,4,4,5,3,5,,,,,,,,,,,,,,,,,,,90,309293
medium,simple,12,83,5,5,4,5,4,4,5,5,5,4,3,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309140
medium,action+layout,19,51,1,1,2,3,5,4,5,2,1,2,2,1,1,5,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309212
medium,action+expression,45,49,1,1,2,3,3,3,4,3,1,1,2,3,3,4,3,4,3,5,,,,,,,,,,,,,,,,,,,90,309203
medium,action+background,44,58,1,1,3,4,2,3,4,3,1,2,5,4,4,4,4,4,4,5,,,,,,,,,,,,,,,,,,,90,309212
medium,all,13,74,5,5,3,3,4,5,4,5,2,2,2,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309365
medium,simple,28,45,1,1,1,2,4,4,4,1,1,2,2,1,1,5,5,5,4,1,,,,,,,,,,,,,,,,,,,90,309176
medium,action+layout,0,78,5,5,4,5,4,4,4,4,4,2,3,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309221
medium,action+expression,38,81,5,5,5,5,4,4,4,5,4,2,4,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309257
medium,action+background,15,53,1,1,2,4,4,4,4,4,1,1,2,2,1,5,5,5,4,3,,,,,,,,,,,,,,,,,,,90,309194
medium,all,36,32,1,1,1,1,2,3,3,1,1,1,1,1,1,3,3,4,3,1,,,,,,,,,,,,,,,,,,,90,309392
medium,simple,42,50,1,1,2,4,3,4,4,2,1,1,3,1,1,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309140
medium,action+layout,40,43,1,1,2,4,2,3,3,2,1,1,3,2,2,3,3,3,3,4,,,,,,,,,,,,,,,,,,,90,309230
medium,action+expression,8,77,5,5,4,5,4,4,4,5,4,2,4,5,5,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309167
medium,action+background,10,53,1,1,2,3,3,4,4,3,1,1,3,1,3,4,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309176
medium,all,51,67,5,5,3,4,4,4,4,3,2,1,4,2,3,5,5,5,4,4,,,,,,,,,,,,,,,,,,,90,309410
hard,simple,77,61,2,5,3,4,3,4,2,4,2,2,1,4,5,4,3,4,4,5,,,,,,,,,,,,,,,,,,,90,309149
hard,action+layout,21,68,5,5,2,3,4,3,4,4,1,2,3,5,5,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309203
hard,action+expression,28,71,5,5,4,5,4,3,4,5,1,2,3,5,5,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309230
hard,action+background,87,73,5,5,4,4,4,4,5,5,1,2,2,5,5,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309194
hard,all,32,62,5,5,3,4,3,4,5,2,1,1,2,1,2,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309311
hard,simple,58,70,5,5,4,5,3,3,4,5,1,1,3,5,5,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309167
hard,action+layout,42,75,5,5,4,5,4,4,5,5,1,2,1,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309194
hard,action+expression,16,40,1,1,2,2,3,4,4,1,1,1,2,1,1,4,3,4,3,2,,,,,,,,,,,,,,,,,,,90,309221
hard,action+background,11,60,5,5,3,4,4,3,4,3,1,2,2,3,3,3,3,4,3,5,,,,,,,,,,,,,,,,,,,90,309167
hard,all,72,44,1,1,1,2,3,4,5,1,1,2,2,1,1,5,5,4,3,2,,,,,,,,,,,,,,,,,,,90,309365
hard,simple,89,53,3,1,2,3,3,4,5,1,1,1,3,1,1,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309158
hard,action+layout,51,34,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,90,309221
hard,action+expression,50,47,2,1,3,3,2,3,3,2,1,2,3,2,2,4,4,4,3,3,,,,,,,,,,,,,,,,,,,90,309230
hard,action+background,15,55,2,1,2,3,4,4,5,2,1,1,2,2,2,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309203
hard,all,17,41,4,1,2,2,2,3,2,2,1,1,1,2,2,3,4,4,3,2,,,,,,,,,,,,,,,,,,,90,309320
hard,simple,47,55,1,1,4,4,4,3,4,3,1,1,3,4,4,4,4,4,3,3,,,,,,,,,,,,,,,,,,,90,309122
hard,action+layout,26,64,5,5,4,4,3,4,4,3,1,2,3,2,3,4,4,5,3,5,,,,,,,,,,,,,,,,,,,90,309239
hard,action+expression,13,70,5,5,4,5,4,4,5,3,1,2,3,2,4,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309185
hard,action+background,63,61,5,5,2,3,4,4,5,2,1,1,2,2,1,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309194
hard,all,71,55,1,3,2,2,3,4,4,2,1,2,3,3,3,5,4,5,3,5,,,,,,,,,,,,,,,,,,,90,309428
hard,simple,40,78,5,5,5,5,5,4,5,5,1,1,3,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309149
hard,action+layout,59,55,5,5,2,2,3,4,4,2,1,2,3,2,2,4,3,4,3,4,,,,,,,,,,,,,,,,,,,90,309266
hard,action+expression,84,48,1,1,2,2,4,4,4,2,1,2,3,2,2,4,4,5,3,2,,,,,,,,,,,,,,,,,,,90,309230
hard,action+background,24,45,1,1,1,2,4,4,5,1,1,1,1,1,1,5,5,5,4,2,,,,,,,,,,,,,,,,,,,90,309185
hard,all,25,55,5,5,2,2,2,4,4,3,1,1,1,3,4,4,4,5,3,2,,,,,,,,,,,,,,,,,,,90,309329
hard,simple,1,58,5,5,4,4,1,3,3,4,1,1,1,5,5,3,1,4,3,5,,,,,,,,,,,,,,,,,,,90,309113
hard,action+layout,45,61,5,5,3,3,3,4,4,3,1,1,3,3,4,3,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309212
hard,action+expression,69,45,1,1,1,2,4,4,4,1,1,1,1,1,2,5,5,5,4,2,,,,,,,,,,,,,,,,,,,90,309248
hard,action+background,34,75,5,5,4,5,4,4,5,5,1,2,2,5,5,5,5,5,4,4,,,,,,,,,,,,,,,,,,,90,309185
hard,all,82,66,5,5,3,4,3,3,4,3,1,2,4,3,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309284
hard,simple,20,73,5,5,5,5,3,4,4,5,1,1,4,5,5,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309113
hard,action+layout,30,39,1,1,2,1,3,4,5,1,1,1,1,1,1,4,4,4,3,1,,,,,,,,,,,,,,,,,,,90,309230
hard,action+expression,4,50,2,1,3,3,4,3,4,2,2,2,2,1,1,4,4,4,4,4,,,,,,,,,,,,,,,,,,,90,309203
hard,action+background,91,65,5,5,4,4,2,4,4,3,1,1,4,3,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309212
hard,all,88,71,1,5,4,5,3,4,4,5,1,1,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309410
hard,simple,79,72,5,5,4,5,3,4,5,4,2,1,1,5,5,4,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309149
hard,action+layout,70,51,1,1,2,4,3,4,4,2,1,1,3,2,2,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309230
hard,action+expression,8,39,1,1,3,3,2,3,2,2,1,1,2,2,2,3,2,3,3,3,,,,,,,,,,,,,,,,,,,90,309203
hard,action+background,6,57,5,1,4,4,3,3,4,2,1,1,5,2,3,3,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309158
hard,all,81,65,5,5,3,4,2,4,4,4,1,1,3,4,4,4,5,5,3,4,,,,,,,,,,,,,,,,,,,90,309338
