mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
easy,action+layout,33,55,5,4,2,2,5,5,5,1,4,5,3,1,1,1,1,3,3,4,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,34,51,5,5,2,5,2,2,2,1,3,3,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+layout,35,50,5,5,2,5,2,2,3,1,3,3,3,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+layout,36,69,5,5,5,5,2,5,4,5,3,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,37,65,5,5,2,1,2,5,5,5,4,4,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,38,66,5,5,5,5,2,2,2,5,4,5,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,39,29,1,1,1,1,1,5,1,1,1,1,3,1,1,1,1,4,3,1,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,40,75,5,5,5,5,5,5,5,5,4,4,3,5,5,5,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,41,62,5,5,2,2,5,2,2,5,4,4,3,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,42,63,5,5,5,5,2,2,2,5,3,2,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,43,56,5,5,2,5,2,2,2,5,1,3,3,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,44,37,5,5,2,3,2,2,1,1,2,3,3,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,45,46,5,1,2,3,2,5,2,1,3,4,3,1,1,1,1,4,3,4,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,46,25,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,47,29,1,1,2,1,1,2,2,1,1,1,3,1,1,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,48,48,5,5,5,5,2,2,2,1,3,1,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,49,36,5,1,2,1,2,2,1,1,3,2,3,1,3,1,1,2,1,4,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,50,56,5,5,5,5,2,5,2,1,2,3,3,1,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,51,48,5,5,2,5,2,2,2,1,2,4,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,0,68,5,5,2,5,2,5,5,5,4,5,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,1,67,5,5,2,3,5,5,5,1,4,5,3,5,3,5,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,2,66,5,5,2,5,2,5,5,3,3,4,3,5,5,1,5,2,3,3,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,3,66,5,5,3,5,2,5,4,5,4,4,3,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11273
easy,action+expression,4,69,5,5,3,5,5,5,4,2,2,5,3,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,5,69,5,5,3,5,5,5,3,5,4,4,4,5,5,1,1,1,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,6,58,5,5,2,5,4,5,5,1,2,5,3,1,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,7,71,5,5,2,5,5,5,5,5,4,5,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,8,58,5,5,2,5,2,5,4,2,4,2,3,5,3,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,9,54,5,1,2,5,5,2,2,3,4,5,3,1,3,1,1,5,3,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,10,60,5,5,2,5,2,5,2,2,3,5,3,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,11,50,5,5,2,5,2,2,2,2,2,3,3,3,4,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,12,57,5,5,2,5,2,2,2,5,3,5,3,5,5,1,1,3,1,2,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,13,56,5,5,2,5,2,2,2,5,4,3,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,14,61,5,5,5,5,4,2,3,2,4,5,3,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,15,48,5,1,2,5,2,2,2,1,4,5,3,1,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,16,51,5,1,2,5,2,5,4,2,4,2,3,1,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,17,75,5,5,5,5,5,5,5,3,4,5,3,1,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,18,50,5,5,2,5,2,2,2,1,3,4,3,1,1,1,5,2,3,3,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,19,43,5,1,2,5,2,5,3,1,3,2,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,20,71,5,5,5,5,5,5,5,3,4,5,3,5,4,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,21,51,5,5,2,5,2,2,4,1,4,4,4,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,22,55,5,5,2,3,5,5,5,1,4,5,3,1,1,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,23,63,5,5,2,5,5,5,5,1,4,5,3,1,1,5,1,5,3,2,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,24,56,5,1,2,5,5,2,2,5,3,5,3,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,25,44,5,1,2,1,2,2,1,4,2,3,3,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,26,47,5,5,2,5,2,2,2,2,2,4,3,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,27,52,5,5,2,5,2,2,2,4,2,3,3,5,5,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,28,56,5,5,2,5,2,5,5,1,4,4,3,1,1,1,5,2,3,2,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,29,44,1,3,2,3,2,5,5,1,3,2,3,1,1,1,5,2,3,1,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,30,67,5,5,2,5,5,5,5,1,4,5,3,1,2,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,31,60,5,5,2,5,5,5,5,1,4,5,3,1,1,1,1,4,3,4,,,,,,,,,,,,,,,,,,,90,11354
easy,action+expression,32,58,5,5,2,5,5,5,5,2,3,5,3,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,33,65,5,5,5,5,2,5,5,5,4,2,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,34,50,5,1,2,5,2,5,5,2,2,4,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11354
easy,action+expression,35,49,5,5,2,5,2,5,3,1,3,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,36,43,5,5,2,3,2,2,2,1,2,4,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,37,59,5,4,4,5,2,5,5,2,3,3,4,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,38,49,5,4,2,1,5,5,2,1,4,5,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,39,45,5,5,2,3,2,2,3,1,4,2,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,40,68,5,5,5,5,5,5,5,2,3,5,3,3,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,41,46,1,1,2,5,2,5,2,5,1,1,5,1,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,42,66,5,5,5,5,5,5,4,3,3,4,4,2,3,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,43,71,5,5,5,5,5,2,2,5,4,3,4,5,5,1,5,4,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,44,48,5,5,2,5,2,2,5,2,2,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,45,63,5,5,5,5,2,2,2,5,3,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,46,43,5,1,2,5,2,2,4,2,4,2,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,47,62,5,5,4,5,2,2,2,5,4,3,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,48,50,5,5,2,5,2,2,4,1,4,5,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,49,63,5,5,2,5,5,5,5,1,4,5,3,1,1,5,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,50,54,5,5,2,5,2,5,2,2,3,3,3,1,3,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,51,61,5,5,5,5,2,5,3,2,3,5,3,1,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,0,39,5,1,2,1,2,5,5,1,3,2,1,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,1,53,5,1,2,1,2,5,5,1,4,5,1,5,1,5,1,5,3,1,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,2,66,5,5,2,5,4,5,2,5,4,4,4,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,3,60,5,5,2,2,5,5,4,5,4,5,1,5,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,4,65,5,5,3,5,4,2,3,5,4,5,4,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,5,50,5,5,2,2,2,2,2,3,3,4,4,1,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,6,73,5,5,3,5,5,5,5,5,4,4,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,7,65,5,5,2,5,2,5,4,5,3,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,8,59,5,5,2,5,2,5,2,5,3,1,2,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,9,60,5,1,2,5,2,2,3,5,4,5,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,10,64,5,5,2,4,5,2,2,5,4,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,11,62,5,5,4,5,2,2,2,5,3,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,12,56,5,4,2,1,5,5,5,1,4,5,1,1,1,1,5,5,3,2,,,,,,,,,,,,,,,,,,,90,11327
easy,action+background,13,52,5,5,2,3,2,2,2,2,4,5,1,1,3,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,14,74,5,5,2,5,4,5,5,5,4,3,5,5,5,5,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,15,71,5,5,2,5,5,5,5,5,4,5,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+background,16,59,5,5,2,5,5,5,5,1,4,5,3,1,3,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,17,42,5,5,2,2,2,2,2,1,4,3,1,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,18,44,5,5,3,4,2,2,2,1,2,4,1,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,19,46,5,5,2,3,2,2,5,1,4,3,1,1,1,1,1,3,3,3,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,20,47,5,4,2,1,2,5,4,1,4,4,1,1,1,1,1,5,3,2,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,21,57,5,5,2,5,4,2,4,5,3,5,1,1,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,22,50,5,1,2,2,5,5,5,1,4,5,1,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,23,60,5,4,2,5,4,5,5,1,4,5,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,24,62,5,5,4,3,2,2,2,5,4,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,25,58,5,5,2,2,2,2,4,5,3,1,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,26,56,5,5,4,5,2,2,2,4,2,3,4,5,3,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,27,65,5,5,4,4,5,2,2,5,4,5,2,5,5,1,1,3,3,4,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,28,52,5,5,2,5,5,2,5,1,4,4,1,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,29,47,4,4,2,3,2,5,3,1,4,5,2,1,1,1,1,3,3,2,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,30,54,1,4,2,3,5,5,5,1,3,5,3,1,1,1,5,2,3,4,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,31,41,5,5,2,5,2,2,2,1,3,2,1,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11381
easy,action+background,32,48,1,5,2,2,2,5,4,1,3,4,5,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,33,55,5,5,2,2,4,5,5,1,4,4,5,1,1,1,1,3,1,5,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,34,52,5,5,2,4,2,2,4,1,4,5,2,1,1,1,1,5,3,4,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,35,61,5,4,2,5,5,5,5,1,4,5,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,36,54,5,5,4,5,2,5,2,5,3,3,1,5,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,37,48,5,5,2,3,2,5,4,3,3,3,1,1,1,1,1,4,3,1,,,,,,,,,,,,,,,,,,,90,11336
