mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
easy,action+layout,30,61,5,5,1,4,4,5,4,2,5,3,1,1,1,4,5,4,4,3,,,,,,,,,,,,,,,,,,,108,275095
easy,action+layout,31,58,5,1,2,3,2,5,4,2,4,3,2,1,3,5,4,5,4,3,,,,,,,,,,,,,,,,,,,108,275095
easy,action+layout,32,70,5,5,4,5,2,5,4,1,4,3,3,1,5,5,5,4,4,5,,,,,,,,,,,,,,,,,,,108,275095
easy,action+layout,33,50,5,5,2,2,2,2,2,2,4,3,2,1,2,3,1,4,3,5,,,,,,,,,,,,,,,,,,,108,275095
easy,action+layout,34,60,5,5,2,4,3,5,4,1,3,3,2,1,1,5,5,4,3,4,,,,,,,,,,,,,,,,,,,108,275104
easy,action+layout,35,64,5,5,2,4,4,5,4,1,4,3,3,1,1,5,5,5,4,3,,,,,,,,,,,,,,,,,,,108,275104
easy,action+layout,36,57,1,1,4,2,4,4,4,1,4,4,3,1,1,5,5,5,4,4,,,,,,,,,,,,,,,,,,,108,275068
easy,action+layout,37,57,1,1,2,3,4,4,5,2,4,3,3,1,3,5,5,5,4,2,,,,,,,,,,,,,,,,,,,108,275068
easy,action+layout,38,65,5,5,2,3,2,4,2,4,4,2,3,5,5,5,2,4,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+layout,39,70,5,5,2,4,2,4,4,5,4,3,3,5,5,4,3,4,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+layout,40,74,5,1,4,4,3,5,4,2,4,4,4,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275050
easy,action+layout,41,72,5,5,2,4,2,4,4,5,4,3,2,5,5,5,4,4,4,5,,,,,,,,,,,,,,,,,,,108,275050
easy,action+layout,42,53,5,5,2,4,2,2,2,4,2,3,1,5,5,1,2,2,2,4,,,,,,,,,,,,,,,,,,,108,275059
easy,action+layout,43,75,5,5,2,4,4,4,4,3,4,4,3,5,5,4,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275059
easy,action+layout,44,63,5,5,4,4,3,4,4,2,4,2,1,2,2,5,4,4,4,4,,,,,,,,,,,,,,,,,,,108,275032
easy,action+layout,45,55,5,1,2,3,3,4,4,2,4,2,2,2,2,4,4,4,4,3,,,,,,,,,,,,,,,,,,,108,275032
easy,action+layout,46,60,5,1,2,4,2,4,4,2,4,3,4,1,2,5,4,5,3,5,,,,,,,,,,,,,,,,,,,108,275041
easy,action+layout,47,50,1,1,2,2,4,4,4,1,5,4,1,1,1,5,5,4,4,1,,,,,,,,,,,,,,,,,,,108,275041
easy,action+layout,48,72,5,5,4,5,2,4,5,2,4,3,3,1,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275059
easy,action+layout,49,57,5,1,2,2,2,4,4,2,4,3,1,1,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,275059
easy,action+layout,50,67,5,5,2,4,4,5,4,2,4,3,3,1,3,5,4,5,4,4,,,,,,,,,,,,,,,,,,,108,275068
easy,action+layout,51,64,5,5,2,4,3,4,4,2,3,3,3,1,2,4,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275068
easy,action+expression,0,80,5,5,4,5,3,4,5,5,5,4,4,5,5,4,5,4,3,5,,,,,,,,,,,,,,,,,,,108,275068
easy,action+expression,1,77,5,5,4,5,4,5,5,1,5,4,3,1,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,108,275050
easy,action+expression,2,51,1,1,2,5,3,4,4,1,4,3,1,1,1,5,5,5,4,1,,,,,,,,,,,,,,,,,,,108,275050
easy,action+expression,3,84,5,5,4,5,4,5,5,5,5,4,3,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275041
easy,action+expression,4,71,5,5,3,5,4,5,4,2,4,4,3,2,3,5,4,5,4,4,,,,,,,,,,,,,,,,,,,108,275068
easy,action+expression,5,83,5,5,5,5,4,5,4,5,4,4,4,5,5,5,5,4,4,5,,,,,,,,,,,,,,,,,,,108,275059
easy,action+expression,6,48,1,1,1,3,3,5,4,1,4,3,1,1,1,5,4,5,4,1,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,7,74,5,5,4,5,2,4,4,5,4,3,4,5,5,5,4,2,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+expression,8,55,1,1,2,3,2,5,4,2,5,3,2,2,2,5,5,5,4,2,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,9,67,5,5,4,4,2,4,3,4,4,3,2,4,5,4,2,4,3,5,,,,,,,,,,,,,,,,,,,108,275095
easy,action+expression,10,49,1,5,2,2,4,4,4,1,3,3,1,1,2,5,3,2,4,2,,,,,,,,,,,,,,,,,,,108,275050
easy,action+expression,11,50,1,1,2,2,3,4,5,1,4,4,2,1,1,5,5,4,3,2,,,,,,,,,,,,,,,,,,,108,275095
easy,action+expression,12,76,5,5,4,5,2,4,4,5,4,3,4,5,5,5,4,4,3,5,,,,,,,,,,,,,,,,,,,108,275104
easy,action+expression,13,76,5,5,4,5,3,4,4,5,3,3,1,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,14,69,5,5,4,4,2,5,4,2,4,3,3,4,5,5,4,4,2,4,,,,,,,,,,,,,,,,,,,108,275086
easy,action+expression,15,55,5,1,2,4,3,2,2,3,5,3,3,4,4,4,1,2,3,4,,,,,,,,,,,,,,,,,,,108,275104
easy,action+expression,16,77,5,5,4,5,3,4,4,4,5,3,3,5,5,5,4,4,4,5,,,,,,,,,,,,,,,,,,,108,275095
easy,action+expression,17,79,5,5,4,5,2,5,5,4,5,3,3,4,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275086
easy,action+expression,18,65,5,5,4,4,3,4,4,2,4,2,1,2,2,5,4,5,4,5,,,,,,,,,,,,,,,,,,,108,275059
easy,action+expression,19,70,5,5,4,5,4,4,4,2,4,2,3,3,4,5,5,4,3,4,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,20,82,5,5,4,5,4,5,4,3,5,4,4,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275095
easy,action+expression,21,76,5,5,4,5,4,5,5,2,4,4,4,2,3,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,22,74,5,5,4,5,2,4,5,4,5,3,3,1,4,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,23,52,1,1,2,3,2,5,5,1,5,3,1,1,1,5,5,5,4,2,,,,,,,,,,,,,,,,,,,108,275095
easy,action+expression,24,49,1,1,1,1,3,4,5,1,5,3,1,1,1,5,5,5,5,1,,,,,,,,,,,,,,,,,,,108,275095
easy,action+expression,25,47,1,1,2,3,2,4,2,2,4,3,3,2,2,4,2,4,3,3,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,26,72,5,5,3,3,4,4,4,3,4,4,3,3,3,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275086
easy,action+expression,27,69,5,1,3,4,4,4,5,2,5,4,3,3,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+expression,28,50,1,1,2,3,4,4,4,1,4,2,2,1,1,5,5,5,3,2,,,,,,,,,,,,,,,,,,,108,275104
easy,action+expression,29,43,1,1,2,2,4,4,3,1,4,3,1,1,1,4,2,5,3,1,,,,,,,,,,,,,,,,,,,108,275104
easy,action+expression,30,77,5,5,4,5,2,5,5,2,4,3,5,4,4,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275104
easy,action+expression,31,52,1,1,2,3,2,5,4,1,5,3,2,1,1,5,5,5,4,2,,,,,,,,,,,,,,,,,,,108,275122
easy,action+expression,32,50,1,1,2,3,2,5,5,1,5,3,1,1,1,5,5,5,3,1,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,33,76,5,5,4,5,3,4,4,2,4,3,4,5,5,5,5,4,4,5,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,34,53,5,1,2,4,2,4,4,1,4,2,2,1,1,5,5,4,3,3,,,,,,,,,,,,,,,,,,,108,275122
easy,action+expression,35,50,1,1,2,2,4,4,4,1,4,4,1,1,1,5,5,5,4,1,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,36,48,1,1,2,3,3,4,4,1,4,3,2,1,1,4,5,4,3,2,,,,,,,,,,,,,,,,,,,108,275086
easy,action+expression,37,56,5,1,3,3,4,4,4,2,3,3,2,1,2,5,4,5,3,2,,,,,,,,,,,,,,,,,,,108,275104
easy,action+expression,38,69,5,5,4,4,2,5,4,2,4,3,4,1,2,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275113
easy,action+expression,39,54,5,1,2,3,1,4,4,2,4,2,3,1,2,5,4,4,3,4,,,,,,,,,,,,,,,,,,,108,275104
easy,action+expression,40,49,1,1,2,4,3,4,3,1,4,3,2,2,2,4,4,4,3,2,,,,,,,,,,,,,,,,,,,108,275068
easy,action+expression,41,73,5,5,4,4,2,4,4,4,4,2,4,5,5,5,4,4,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+expression,42,56,5,1,2,4,2,4,4,2,4,2,2,1,1,5,5,5,4,3,,,,,,,,,,,,,,,,,,,108,275086
easy,action+expression,43,77,5,5,4,5,4,5,4,2,4,3,4,3,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+expression,44,49,1,1,2,2,4,4,4,1,4,2,1,1,1,5,5,5,4,2,,,,,,,,,,,,,,,,,,,108,275050
easy,action+expression,45,67,5,5,3,4,3,4,4,2,4,2,2,4,3,5,4,5,3,5,,,,,,,,,,,,,,,,,,,108,275059
easy,action+expression,46,52,1,1,1,3,2,4,4,1,5,3,3,1,1,5,5,4,4,4,,,,,,,,,,,,,,,,,,,108,275059
easy,action+expression,47,46,1,1,1,2,2,4,4,1,4,3,1,1,1,5,5,5,4,1,,,,,,,,,,,,,,,,,,,108,275059
easy,action+expression,48,68,5,5,2,5,3,5,5,1,5,4,3,1,1,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+expression,49,63,1,1,2,5,4,5,5,2,5,4,1,1,3,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275095
easy,action+expression,50,66,5,5,3,4,3,4,4,2,4,3,3,2,2,5,5,4,3,5,,,,,,,,,,,,,,,,,,,108,275086
easy,action+expression,51,77,5,5,4,5,3,4,4,3,4,3,3,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275113
easy,action+background,0,66,5,5,2,4,2,4,4,5,4,3,4,1,5,4,3,3,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,1,75,5,5,4,4,2,4,4,5,4,3,4,5,5,5,4,4,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,2,85,5,5,4,5,4,4,5,5,5,4,5,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275086
easy,action+background,3,76,5,5,2,4,4,4,4,5,4,4,2,5,5,5,4,5,4,5,,,,,,,,,,,,,,,,,,,108,275068
easy,action+background,4,79,5,5,4,4,3,5,4,4,4,3,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,5,70,5,5,2,4,4,4,4,2,4,3,5,3,4,5,4,4,3,5,,,,,,,,,,,,,,,,,,,108,275068
easy,action+background,6,70,5,5,2,2,3,5,4,4,4,3,2,5,3,5,5,5,4,4,,,,,,,,,,,,,,,,,,,108,275068
easy,action+background,7,46,5,5,2,2,2,2,2,2,2,2,4,1,5,2,2,2,2,2,,,,,,,,,,,,,,,,,,,108,275068
easy,action+background,8,41,1,1,1,2,2,4,4,1,4,2,1,2,1,4,2,4,3,2,,,,,,,,,,,,,,,,,,,108,275068
easy,action+background,9,50,1,1,2,2,2,5,4,1,4,3,3,1,1,5,5,5,4,1,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,10,66,5,5,2,4,3,4,4,2,4,2,4,2,4,4,4,5,4,4,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,11,59,5,1,2,3,4,4,4,2,5,4,3,2,2,4,3,4,3,4,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,12,77,5,5,4,5,3,4,4,4,3,2,5,5,5,5,4,5,4,5,,,,,,,,,,,,,,,,,,,108,275095
easy,action+background,13,78,5,5,4,5,4,4,4,4,4,3,5,5,5,5,4,4,3,5,,,,,,,,,,,,,,,,,,,108,275086
easy,action+background,14,66,5,1,2,4,4,5,5,2,5,3,4,1,2,5,5,5,4,4,,,,,,,,,,,,,,,,,,,108,275113
easy,action+background,15,85,5,5,5,5,4,5,5,5,4,3,5,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275095
easy,action+background,16,74,5,5,3,4,4,5,5,2,5,3,4,1,5,5,5,4,4,5,,,,,,,,,,,,,,,,,,,108,275086
easy,action+background,17,62,5,5,2,2,3,5,4,2,5,3,1,1,2,5,5,5,4,3,,,,,,,,,,,,,,,,,,,108,275086
easy,action+background,18,76,5,5,4,4,3,4,4,5,4,3,2,5,5,5,4,5,4,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,19,78,5,5,4,5,3,4,4,3,4,3,4,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275086
easy,action+background,20,74,5,5,4,5,4,4,4,3,4,3,4,2,5,4,5,4,4,5,,,,,,,,,,,,,,,,,,,108,275122
easy,action+background,21,78,5,5,4,5,4,5,5,2,5,4,5,2,3,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275131
easy,action+background,22,73,5,5,2,4,2,5,4,2,4,3,3,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275113
easy,action+background,23,72,5,5,3,4,2,5,4,2,4,3,5,1,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275122
easy,action+background,24,56,5,5,3,3,2,3,2,2,3,2,4,3,4,3,2,3,3,4,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,25,39,1,1,1,1,2,4,3,2,4,2,1,1,1,4,2,4,4,1,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,26,68,5,1,2,3,4,5,4,2,4,3,4,3,4,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,27,61,5,5,2,2,3,4,4,2,4,3,1,2,2,5,4,5,4,4,,,,,,,,,,,,,,,,,,,108,275077
easy,action+background,28,61,5,5,2,4,3,4,3,2,3,2,4,3,2,4,3,4,3,5,,,,,,,,,,,,,,,,,,,108,275131
easy,action+background,29,73,5,5,4,4,4,4,5,2,5,4,4,2,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,275131
easy,action+background,30,64,5,1,3,4,4,4,5,2,5,4,4,1,1,4,5,4,3,5,,,,,,,,,,,,,,,,,,,108,275122
easy,action+background,31,70,5,5,3,4,2,5,5,2,5,3,4,2,3,5,5,5,4,3,,,,,,,,,,,,,,,,,,,108,275149
easy,action+background,32,68,5,5,3,4,3,4,4,1,4,3,4,1,5,5,4,5,3,5,,,,,,,,,,,,,,,,,,,108,275140
easy,action+background,33,70,5,5,4,4,3,4,4,1,4,3,4,1,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,275140
easy,action+background,34,62,1,1,4,4,4,5,4,1,4,2,5,1,3,5,5,5,4,4,,,,,,,,,,,,,,,,,,,108,275140
easy,action+background,35,74,5,5,4,5,3,5,4,1,4,3,5,1,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,108,275140
easy,action+background,36,75,5,5,4,4,3,4,4,4,4,2,5,5,5,5,4,4,3,5,,,,,,,,,,,,,,,,,,,108,275113
easy,action+background,37,73,5,5,4,4,3,4,4,4,4,3,2,4,4,5,5,5,3,5,,,,,,,,,,,,,,,,,,,108,275104
