mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
easy,simple,34,37,5,1,2,3,2,5,2,1,1,2,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11318
easy,simple,35,37,5,4,2,5,2,2,2,1,1,2,1,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11318
easy,simple,36,69,5,5,5,5,2,5,3,5,3,4,4,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,simple,37,69,5,5,5,5,2,5,4,5,2,3,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,simple,38,63,5,5,5,5,2,5,3,5,2,3,3,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11291
easy,simple,39,65,5,5,5,5,2,5,3,5,2,3,3,5,5,1,1,4,3,3,,,,,,,,,,,,,,,,,,,90,11291
easy,simple,40,64,5,5,5,5,2,5,2,5,2,1,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,simple,41,64,5,5,5,5,2,5,2,5,2,1,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,simple,42,74,5,5,5,5,2,5,5,5,3,3,3,5,5,5,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,simple,43,71,5,5,5,5,4,5,5,5,4,3,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,simple,44,41,3,1,2,3,2,5,3,1,2,2,1,1,1,1,5,2,3,3,,,,,,,,,,,,,,,,,,,90,11255
easy,simple,45,42,5,4,2,3,2,5,5,1,2,2,1,1,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,90,11255
easy,simple,46,48,5,2,2,5,2,2,2,2,2,1,5,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11255
easy,simple,47,49,5,1,4,5,2,2,2,1,2,1,5,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11255
easy,simple,48,50,5,5,2,5,2,2,5,1,3,3,4,1,1,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11282
easy,simple,49,49,5,5,2,5,2,2,5,1,2,3,4,1,1,1,1,3,3,3,,,,,,,,,,,,,,,,,,,90,11282
easy,simple,50,48,5,1,2,5,2,5,5,1,3,2,4,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11282
easy,simple,51,44,1,5,2,5,2,5,5,1,3,2,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,0,55,5,5,2,3,2,2,2,5,2,1,3,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,1,48,5,5,2,2,2,2,2,5,1,1,3,5,5,1,1,2,1,3,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,2,69,5,5,5,5,2,5,3,5,1,4,3,5,5,1,5,2,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,3,56,5,5,2,5,2,2,2,5,1,3,3,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,4,65,5,5,2,5,2,5,2,5,2,3,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,5,66,5,5,2,5,2,5,3,5,2,3,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,6,51,3,1,5,5,2,2,1,5,1,1,5,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,7,72,5,5,5,5,2,5,5,5,1,4,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,8,61,5,5,5,5,2,5,2,5,2,1,3,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,9,50,5,5,2,1,2,2,2,5,2,1,4,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,10,65,5,5,5,5,2,2,3,5,1,1,5,5,5,1,5,2,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,11,64,5,5,2,5,2,5,2,5,2,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,12,29,1,0,2,2,2,2,2,1,1,1,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,13,27,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,14,35,1,4,2,1,2,2,2,1,1,1,5,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,15,64,5,5,5,5,2,2,3,5,2,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,16,44,5,1,2,2,2,2,2,3,2,1,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,17,34,1,1,2,5,1,2,2,1,1,1,4,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,18,31,1,1,1,1,2,2,1,1,1,1,3,1,1,1,5,2,3,3,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,19,49,5,5,2,5,2,2,4,1,3,2,3,1,1,1,5,3,3,1,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,20,49,5,5,2,5,2,5,3,1,2,3,3,1,1,1,1,3,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,21,65,5,5,2,2,4,5,2,5,4,3,4,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,22,56,5,5,5,5,2,2,4,1,1,3,3,1,1,1,5,4,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+layout,23,61,5,5,2,5,2,5,4,5,2,2,4,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+layout,24,57,5,5,2,5,2,2,2,5,1,1,4,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,25,54,5,5,2,5,1,2,2,5,1,1,5,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,26,63,5,5,5,5,2,2,3,5,3,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,27,62,5,5,2,5,2,2,4,5,1,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,28,54,5,5,5,2,2,2,2,2,1,1,3,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+layout,29,38,5,5,2,1,2,2,2,1,1,1,3,1,1,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+layout,30,38,1,1,2,1,5,5,1,1,1,3,1,1,1,5,1,2,5,1,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,31,34,1,0,2,2,5,5,1,1,1,3,1,1,1,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,32,33,5,1,2,2,2,2,2,1,1,2,3,1,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,33,38,5,1,2,1,2,5,2,1,2,1,4,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,34,45,5,5,2,3,2,2,2,1,1,2,5,1,1,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+layout,35,40,1,1,2,4,2,5,4,1,1,4,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11336
easy,action+layout,36,66,5,5,5,5,5,2,2,5,3,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,37,74,5,5,2,5,4,5,4,5,3,3,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,38,50,5,5,5,5,2,2,2,1,1,1,3,5,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,39,53,5,5,2,5,2,2,2,5,1,1,3,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,40,58,5,5,5,5,2,2,2,5,3,1,3,5,5,1,1,4,3,1,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,41,54,5,5,2,2,2,2,2,5,2,1,5,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,42,74,5,5,5,5,2,5,4,5,3,3,3,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,43,65,5,5,5,5,2,5,2,5,3,3,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,44,44,5,4,2,3,2,5,1,1,2,2,3,1,1,1,5,2,1,3,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,45,52,5,2,2,5,2,2,3,5,2,1,5,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,46,43,5,1,2,3,1,2,1,5,1,1,5,5,5,1,1,2,1,1,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,47,55,5,4,2,5,2,2,2,5,2,1,5,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,48,63,5,5,5,5,2,5,3,5,2,1,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,49,36,5,1,2,1,2,2,2,1,3,1,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,50,55,5,5,5,5,2,2,2,1,1,2,3,1,5,1,5,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,51,57,5,5,2,5,2,5,4,1,2,4,3,1,1,1,5,4,3,4,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,0,72,5,5,2,5,5,5,5,5,4,5,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,1,64,5,5,5,5,5,5,5,1,3,4,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,2,64,5,5,5,5,4,2,3,2,3,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,3,63,5,5,5,5,2,5,2,3,2,4,3,5,5,1,1,4,3,3,,,,,,,,,,,,,,,,,,,90,11273
easy,action+expression,4,74,5,5,5,5,2,5,4,5,2,3,4,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,5,72,5,5,5,5,2,5,4,5,2,3,5,5,5,5,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,6,49,3,1,4,3,2,5,2,2,1,3,5,3,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,7,67,5,5,5,5,2,5,4,5,2,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,8,71,5,5,5,5,2,5,5,5,3,1,4,5,5,5,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,9,67,5,5,5,5,2,5,5,5,2,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,10,67,5,5,4,5,2,5,4,5,3,2,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,11,64,5,5,5,5,2,5,3,2,3,3,4,3,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,12,62,5,5,2,5,2,5,2,5,3,2,3,5,5,1,5,2,3,2,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,13,64,5,5,2,5,2,5,5,5,2,2,3,5,5,1,5,2,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,14,63,5,5,5,3,4,5,2,2,2,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,15,57,5,5,5,3,2,5,2,2,2,4,4,3,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,16,55,5,1,5,5,1,2,2,5,1,1,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,17,51,5,1,2,2,4,2,2,4,3,5,3,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,18,52,5,5,2,5,2,5,5,1,2,2,3,1,3,1,5,1,3,1,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,19,52,5,5,2,5,2,5,4,2,2,2,3,1,3,1,1,5,3,1,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,20,62,5,5,5,5,2,2,2,5,3,4,4,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,21,65,5,5,5,5,2,5,2,5,3,4,3,5,5,1,1,3,3,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,22,59,5,5,5,5,2,5,5,3,2,2,4,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,23,70,5,5,5,5,2,5,4,5,2,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,24,53,5,5,5,2,1,2,2,4,1,1,4,5,5,1,1,3,3,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,25,31,1,0,2,3,2,2,2,1,1,1,4,1,3,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,26,69,5,5,5,5,2,5,3,5,3,2,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,27,62,5,5,5,5,2,2,1,5,3,2,4,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,28,61,5,5,2,2,1,5,2,3,1,1,1,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,29,48,5,5,5,1,1,2,2,5,1,1,3,5,1,1,1,3,3,3,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,30,34,1,0,2,1,2,2,5,1,1,4,1,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,31,43,1,1,2,1,5,5,5,1,1,4,1,1,1,1,1,2,5,5,,,,,,,,,,,,,,,,,,,90,11354
easy,action+expression,32,35,5,1,2,3,2,2,2,1,1,2,4,1,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,33,52,5,1,2,5,2,5,5,1,3,5,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,34,47,5,1,2,5,2,5,3,1,2,2,3,1,1,1,5,2,3,3,,,,,,,,,,,,,,,,,,,90,11354
easy,action+expression,35,32,5,1,2,3,2,2,2,1,1,2,1,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,36,64,5,5,5,5,2,5,3,3,2,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,37,66,5,5,5,5,2,2,3,4,3,3,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,38,50,5,5,2,5,2,2,3,1,2,1,4,1,2,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,39,49,5,5,2,2,2,5,3,1,3,3,4,1,2,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,40,59,5,5,5,5,2,5,2,3,2,1,3,5,5,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,41,61,1,1,5,5,2,5,5,5,1,1,5,1,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,42,59,5,5,4,5,2,5,4,2,2,2,5,1,2,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,43,66,5,5,5,5,2,5,2,5,3,2,5,5,5,1,1,4,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,44,45,5,1,2,3,2,5,3,1,2,1,3,1,1,1,5,2,3,4,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,45,60,5,5,3,5,2,2,3,5,2,1,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,46,48,5,1,4,5,2,2,2,2,1,3,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,47,54,5,1,4,5,2,2,2,5,2,1,5,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,48,51,5,5,2,5,2,5,4,2,2,1,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,49,50,5,5,2,5,2,5,3,1,2,4,4,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,50,50,5,5,2,5,2,5,3,1,2,2,3,1,1,1,1,5,3,3,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,51,50,5,4,2,3,2,5,3,2,1,2,3,1,1,1,5,5,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,0,48,5,1,2,2,5,2,5,1,4,5,5,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,1,45,1,1,2,1,5,2,4,1,4,5,5,1,1,1,1,5,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,2,61,5,5,5,5,2,2,2,5,2,1,4,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,3,49,5,5,2,2,2,2,2,5,2,3,2,5,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,4,61,5,5,3,5,2,5,2,5,2,3,5,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,5,68,5,5,5,5,2,5,2,5,1,3,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,6,66,5,5,5,5,2,5,3,5,1,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,7,67,5,5,5,5,2,5,4,5,1,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,8,66,5,5,5,5,2,5,5,5,1,1,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,9,68,5,5,5,5,2,5,4,5,1,1,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,10,64,5,5,3,5,2,5,4,5,2,2,5,5,5,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,11,69,5,5,5,5,2,5,3,5,2,2,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,12,61,5,5,2,5,2,2,4,5,3,2,5,5,5,1,1,5,3,1,,,,,,,,,,,,,,,,,,,90,11327
easy,action+background,13,61,5,5,2,3,2,5,4,5,2,2,1,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,14,44,3,0,2,2,2,2,2,2,1,4,4,3,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,15,58,5,5,2,4,2,2,2,4,1,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+background,16,51,5,5,5,5,2,2,2,1,1,3,5,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,17,31,1,1,2,2,2,2,2,1,2,1,4,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,18,57,5,5,4,5,2,2,4,2,3,2,5,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,19,63,5,5,5,5,2,2,4,5,2,2,5,5,5,1,1,5,3,1,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,20,59,5,5,5,5,2,5,5,1,3,4,5,1,1,1,1,5,3,2,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,21,72,5,5,5,5,2,5,4,5,3,4,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,22,55,5,5,2,5,2,5,3,1,2,3,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,23,50,5,5,2,5,2,5,2,1,2,2,5,1,2,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,24,64,5,5,5,3,5,2,2,5,1,4,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,25,60,5,5,5,2,2,2,2,5,1,4,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,26,65,5,5,5,2,2,5,2,5,3,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,27,68,5,5,5,5,2,5,4,5,1,3,5,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,28,63,5,5,2,5,1,5,3,5,1,1,4,5,5,5,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,29,57,5,4,2,5,2,5,5,1,2,1,4,1,1,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,30,50,1,0,2,2,4,5,5,3,1,4,1,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,31,29,1,1,2,1,1,5,1,1,1,1,5,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11381
easy,action+background,32,48,5,1,2,4,2,5,3,1,3,4,5,1,1,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,33,48,5,5,2,5,2,2,2,1,1,4,5,1,1,1,1,4,1,5,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,34,49,5,4,4,5,2,5,2,1,2,2,5,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,35,55,5,1,2,5,2,5,5,1,3,4,5,1,1,1,5,2,3,4,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,36,65,5,5,5,5,2,5,3,5,2,1,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,37,63,5,5,5,5,2,5,3,1,2,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11336
