mode,prompt_type,id_,p1_sim_score,p2_sim_score,detected_gen
hard,action+expression,49,0.96230376,,1
hard,action+expression,50,0.952223,0.95193356,2
hard,action+expression,51,0.9712756,0.9270041,2
hard,action+expression,52,0.9078741,,1
hard,action+expression,53,0.9625971,0.86979115,2
hard,action+expression,54,,,0
hard,action+expression,55,,,0
hard,action+expression,56,0.95028615,,1
hard,action+expression,57,0.95217896,0.905138,2
hard,action+expression,58,0.9221905,0.90980005,3
hard,action+expression,59,0.9758382,0.9346535,2
hard,action+expression,60,0.98452467,0.9397758,2
hard,action+expression,61,0.9317814,0.93181276,2
hard,action+expression,62,0.9797142,0.9562681,2
hard,action+expression,63,0.9366863,0.9719251,2
hard,action+expression,64,,,0
hard,action+expression,65,0.94672656,0.93412524,2
hard,action+expression,66,0.9706452,,1
hard,action+expression,67,0.31913644,,1
hard,action+expression,68,0.9549525,,1
hard,action+expression,69,0.9273514,,1
hard,action+expression,70,0.95133126,,1
hard,action+expression,71,0.96542335,,1
hard,action+expression,72,0.9641398,0.9764987,2
hard,action+expression,73,0.9516784,0.9483875,3
hard,action+expression,74,0.9050447,,1
hard,action+expression,75,0.93259746,0.9476404,2
hard,action+expression,76,0.92555696,0.95042,2
hard,action+expression,77,0.9465321,0.9255028,3
hard,action+expression,78,0.92563915,,1
hard,action+expression,79,0.9257422,,1
hard,action+expression,80,0.9731008,,1
hard,action+expression,81,0.95562977,0.95290506,2
hard,action+expression,82,0.94396335,0.9436921,2
hard,action+expression,83,0.9501392,,1
hard,action+expression,84,,,0
hard,action+expression,85,,,0
hard,action+expression,86,0.95292866,0.9785884,2
hard,action+expression,87,0.95302105,,1
hard,action+expression,88,0.9693963,0.96882653,2
hard,action+expression,89,0.96781826,,1
hard,action+expression,90,0.94113237,0.9405082,2
hard,action+expression,91,0.9670383,0.9518443,3
hard,action+background,0,0.9312001,0.9238803,2
hard,action+background,1,0.94904184,0.9292545,2
hard,action+background,2,0.9220519,0.8599193,2
hard,action+background,3,0.9322321,,1
hard,action+background,4,0.9106069,0.9646539,2
hard,action+background,5,0.97253764,,1
hard,action+background,6,0.89816,,1
hard,action+background,7,,,0
hard,action+background,8,0.8974072,,1
hard,action+background,9,0.9570727,0.94433624,2
hard,action+background,10,0.953427,0.9289569,2
hard,action+background,11,,,0
hard,action+background,12,0.9448128,0.97196203,2
hard,action+background,13,0.98330504,,1
hard,action+background,14,0.9753653,,1
hard,action+background,15,0.9805858,0.9054432,2
hard,action+background,16,0.9758463,,1
hard,action+background,17,0.9246092,,1
hard,action+background,18,0.95727724,0.9126012,2
hard,action+background,19,0.9466018,0.8658344,2
hard,action+background,20,0.9574614,,1
hard,action+background,21,0.9467588,0.9751332,2
hard,action+background,22,0.9083766,,1
hard,action+background,23,0.95520204,,1
hard,action+background,24,0.95198655,,1
hard,action+background,25,0.95195246,,1
hard,action+background,26,0.8663607,,1
hard,action+background,27,0.96377176,0.9194816,3
hard,action+background,28,0.9498553,,1
hard,action+background,29,0.95216703,0.8938099,2
hard,action+background,30,,,0
hard,action+background,31,0.98037964,,1
hard,action+background,32,0.9554246,0.8914983,2
hard,action+background,33,0.9499719,,1
hard,action+background,34,0.9166009,0.96996856,2
hard,action+background,35,0.89172316,,1
hard,action+background,36,,,0
hard,action+background,37,0.94767606,,1
hard,action+background,38,0.95229435,0.9706719,2
hard,action+background,39,0.94233984,,1
hard,action+background,40,0.9663115,0.90962124,2
hard,action+background,41,0.96607876,0.9495399,2
hard,action+background,42,0.9745103,,1
hard,action+background,43,0.90140796,0.955626,2
hard,action+background,44,0.9560834,,1
hard,action+background,45,0.98172486,0.957596,2
hard,action+background,46,0.8714607,,1
hard,action+background,47,0.78950626,,1
hard,action+background,48,0.9492944,,1
hard,action+background,49,0.9599851,0.8991574,2
hard,action+background,50,0.975161,,1
hard,action+background,51,,,0
hard,action+background,52,0.9553512,,1
hard,action+background,53,0.9475466,,1
hard,action+background,54,,,0
hard,action+background,55,0.93831563,,1
hard,action+background,56,0.97035486,0.9180598,3
hard,action+background,57,,,0
hard,action+background,58,0.90344596,0.7272497,2
hard,action+background,59,0.9016515,,1
hard,action+background,60,0.950397,0.98389596,2
hard,action+background,61,0.95193636,,1
hard,action+background,62,0.91197854,0.96156734,2
hard,action+background,63,0.9434875,0.9555841,2
hard,action+background,64,,,0
hard,action+background,65,0.98308897,,1
hard,action+background,66,,,0
hard,action+background,67,,,0
hard,action+background,68,,,0
hard,action+background,69,,,0
hard,action+background,70,0.9090818,,1
hard,action+background,71,0.9244875,,1
hard,action+background,72,0.92472684,0.6912689,2
hard,action+background,73,,,0
hard,action+background,74,0.907346,,1
hard,action+background,75,,,0
hard,action+background,76,0.9050102,,1
hard,action+background,77,0.9620163,,1
hard,action+background,78,0.96276975,0.9611298,2
hard,action+background,79,0.9483676,0.8708165,2
hard,action+background,80,0.9629567,0.8708895,2
hard,action+background,81,0.97356725,0.9789526,2
hard,action+background,82,0.9549116,0.9385574,3
hard,action+background,83,0.95277977,0.9462405,2
hard,action+background,84,,,0
hard,action+background,85,,,0
hard,action+background,86,0.9751008,0.97993124,2
hard,action+background,87,0.9494201,0.777035,2
hard,action+background,88,0.94898623,,1
hard,action+background,89,0.9760276,0.92813957,2
hard,action+background,90,0.96083647,0.9339698,2
hard,action+background,91,0.94579923,0.9253365,2
hard,all,0,0.93954754,0.94205105,2
hard,all,1,0.9390929,0.95350635,2
hard,all,2,0.9001812,,1
hard,all,3,0.90200484,,1
hard,all,4,,,0
hard,all,5,0.8756729,,1
hard,all,6,,,0
hard,all,7,,,0
hard,all,8,0.9294793,,1
hard,all,9,,,0
hard,all,10,0.8880225,0.89786756,2
hard,all,11,0.93762314,,1
hard,all,12,0.96452934,,1
hard,all,13,0.9516658,,1
hard,all,14,0.9367354,,1
hard,all,15,,,0
hard,all,16,0.97124326,0.9552268,2
hard,all,17,0.92690897,,1
hard,all,18,,,0
hard,all,19,0.8886026,0.896593,2
hard,all,20,0.9463648,0.97001684,2
hard,all,21,0.8908024,,1
hard,all,22,,,0
hard,all,23,0.90238124,,1
hard,all,24,0.973846,0.89868903,2
hard,all,25,0.8659529,,1
hard,all,26,,,0
hard,all,27,0.9067601,,1
hard,all,28,0.92284685,0.9624851,2
hard,all,29,,,0
hard,all,30,0.97646254,,1
hard,all,31,0.84128606,,1
hard,all,32,0.97222656,0.9509761,2
hard,all,33,0.8529459,0.889048,2
hard,all,34,0.8937769,,1
hard,all,35,0.97517294,0.88804686,2
hard,all,36,0.9375616,,1
hard,all,37,0.968037,0.9703697,2
hard,all,38,0.8326208,,1
hard,all,39,0.9751696,0.96161526,2
hard,all,40,0.90606004,,1
hard,all,41,0.9777313,0.9739964,2
hard,all,42,0.9363639,,1
hard,all,43,0.8932998,0.93307865,2
hard,all,44,0.93356127,0.9427829,2
hard,all,45,0.8411335,0.9402232,2
hard,all,46,0.9496305,,1
hard,all,47,0.9095508,,1
hard,all,48,0.9216205,0.96914756,2
hard,all,49,0.9528259,0.95110667,2
hard,all,50,,,0
hard,all,51,,,0
hard,all,52,,,0
hard,all,53,0.89207065,0.9103543,2
hard,all,54,,,0
hard,all,55,,,0
hard,all,56,0.9753153,0.8268638,2
hard,all,57,0.93252176,0.95453584,2
hard,all,58,,,0
hard,all,59,0.9266219,,1
hard,all,60,0.9685875,0.9679439,2
hard,all,61,0.9691967,0.962879,2
hard,all,62,0.9720357,,1
hard,all,63,0.94787794,0.9565302,2
hard,all,64,0.9521046,0.9447746,2
hard,all,65,,,0
hard,all,66,0.96739006,0.97450876,2
hard,all,67,0.8723458,0.24767548,2
hard,all,68,0.9054559,0.93409276,2
hard,all,69,,,0
hard,all,70,0.9020451,,1
hard,all,71,0.9459665,0.91190016,3
hard,all,72,0.9618099,0.9698027,2
hard,all,73,,,0
hard,all,74,,,0
hard,all,75,,,0
hard,all,76,0.978053,0.9625249,2
hard,all,77,0.9668063,0.9208205,2
hard,all,78,,,0
hard,all,79,0.87182015,0.8994651,2
hard,all,80,0.954236,0.89858276,2
hard,all,81,0.9571452,0.9707268,2
hard,all,82,0.97488,0.8649939,2
hard,all,83,0.9471056,0.9304457,2
hard,all,84,0.96965444,0.9602368,2
hard,all,85,0.9518476,0.9401585,2
hard,all,86,0.9624636,0.9527745,2
hard,all,87,0.9293675,,1
hard,all,88,0.9468179,0.9401194,2
hard,all,89,0.9708153,0.96522826,3
hard,all,90,0.93870765,,1
hard,all,91,0.95542663,0.9165409,2
