mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
easy,simple,33,69,5,5,2,5,3,4,3,5,1,2,1,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,275158
easy,action+layout,21,63,5,5,2,2,3,4,4,2,4,3,1,1,5,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,275149
easy,action+expression,44,54,5,5,2,4,2,3,2,4,2,2,1,1,3,3,5,3,3,4,,,,,,,,,,,,,,,,,,,90,275122
easy,action+background,1,67,5,5,4,4,3,3,3,5,2,4,5,5,5,3,2,3,3,3,,,,,,,,,,,,,,,,,,,90,275149
easy,all,47,59,5,5,2,4,2,3,3,2,1,2,4,3,3,5,5,4,3,3,,,,,,,,,,,,,,,,,,,90,275194
easy,simple,15,76,5,5,4,5,4,4,4,5,3,4,4,5,5,4,4,4,2,5,,,,,,,,,,,,,,,,,,,90,275113
easy,action+layout,22,71,5,5,4,4,4,3,4,3,3,4,1,5,5,5,5,4,2,5,,,,,,,,,,,,,,,,,,,90,275158
easy,action+expression,45,61,5,5,3,4,2,4,3,4,2,2,2,5,4,4,2,3,3,4,,,,,,,,,,,,,,,,,,,90,275131
easy,action+background,43,73,5,5,5,5,2,4,4,5,2,2,5,5,5,3,4,4,3,5,,,,,,,,,,,,,,,,,,,90,275158
easy,all,17,59,5,1,1,2,2,5,4,4,3,3,1,3,3,5,5,4,4,4,,,,,,,,,,,,,,,,,,,90,275221
easy,simple,24,70,5,5,4,4,2,4,3,5,2,3,4,5,5,4,3,4,3,5,,,,,,,,,,,,,,,,,,,90,275104
easy,action+layout,41,70,5,5,2,3,3,4,3,4,2,3,4,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,90,275122
easy,action+expression,29,72,5,5,4,5,3,4,4,4,1,2,1,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,275176
easy,action+background,11,70,5,5,4,4,2,4,4,5,1,1,5,5,5,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,275149
easy,all,14,42,1,1,1,1,1,5,5,1,1,1,1,1,2,5,5,5,4,1,,,,,,,,,,,,,,,,,,,90,275248
medium,simple,37,45,5,1,2,2,2,3,3,1,2,2,3,1,1,3,3,4,2,5,,,,,,,,,,,,,,,,,,,90,309158
medium,action+layout,49,68,5,5,4,4,3,4,4,2,1,2,4,5,5,4,5,4,3,4,,,,,,,,,,,,,,,,,,,90,309293
medium,action+expression,29,56,5,1,2,4,2,4,3,3,1,2,1,2,3,5,5,4,4,5,,,,,,,,,,,,,,,,,,,90,309212
medium,action+background,48,44,5,1,2,4,2,3,3,2,1,1,2,1,2,3,2,4,3,3,,,,,,,,,,,,,,,,,,,90,309203
medium,all,20,71,5,5,4,4,3,4,4,3,1,3,4,4,5,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309365
medium,simple,25,48,1,1,2,3,2,4,3,2,1,2,4,2,2,2,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309131
medium,action+layout,18,66,5,5,4,4,3,4,4,3,1,3,4,3,3,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309275
medium,action+expression,22,53,5,1,3,3,3,4,3,3,2,2,1,2,2,4,5,4,3,3,,,,,,,,,,,,,,,,,,,90,309257
medium,action+background,33,61,5,5,4,4,2,4,3,2,1,2,4,2,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,90,309239
medium,all,11,58,5,1,3,3,2,4,4,3,1,1,4,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,90,309338
medium,simple,43,69,5,5,4,4,3,4,3,2,2,2,5,5,5,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309140
medium,action+layout,7,74,5,5,5,5,2,4,4,5,1,1,5,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309248
medium,action+expression,9,64,5,5,4,5,2,4,3,4,1,1,4,5,5,3,4,3,2,4,,,,,,,,,,,,,,,,,,,90,309212
medium,action+background,46,67,5,5,4,4,2,4,3,4,1,1,5,5,4,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309203
medium,all,16,72,5,5,4,5,4,4,5,3,1,3,5,2,3,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309284
medium,simple,23,63,5,5,4,5,3,4,4,2,1,3,3,2,2,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309167
medium,action+layout,47,52,5,5,2,3,2,4,3,2,1,2,3,2,2,4,3,4,3,2,,,,,,,,,,,,,,,,,,,90,309221
medium,action+expression,4,69,5,5,4,4,2,4,4,4,1,3,4,5,5,4,4,4,3,4,,,,,,,,,,,,,,,,,,,90,309248
medium,action+background,30,45,1,1,2,2,3,3,2,2,1,1,1,2,3,5,5,4,3,4,,,,,,,,,,,,,,,,,,,90,309221
medium,all,1,64,5,5,4,3,2,3,3,5,1,2,5,5,5,3,2,4,3,4,,,,,,,,,,,,,,,,,,,90,309329
medium,simple,39,74,5,5,4,5,3,4,4,5,1,2,5,5,5,4,4,5,3,5,,,,,,,,,,,,,,,,,,,90,309158
medium,action+layout,14,58,5,1,2,4,2,3,3,4,1,1,4,5,5,3,3,4,3,5,,,,,,,,,,,,,,,,,,,90,309194
medium,action+expression,32,60,5,5,2,5,2,4,3,2,1,2,1,5,5,4,5,3,3,3,,,,,,,,,,,,,,,,,,,90,309212
medium,action+background,31,73,5,5,4,5,3,4,4,4,1,2,4,4,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309248
medium,all,27,69,5,5,4,4,3,4,3,4,1,1,5,5,5,3,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309293
medium,simple,12,70,5,5,4,4,3,4,3,5,1,2,4,5,5,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309140
medium,action+layout,19,46,2,1,2,3,2,4,3,1,1,1,4,1,2,4,5,4,3,3,,,,,,,,,,,,,,,,,,,90,309212
medium,action+expression,45,61,5,5,3,4,4,4,3,2,2,3,1,2,3,4,5,4,3,4,,,,,,,,,,,,,,,,,,,90,309203
medium,action+background,44,62,5,5,4,4,2,4,2,4,1,1,5,4,4,3,4,4,2,4,,,,,,,,,,,,,,,,,,,90,309212
medium,all,13,67,5,5,3,4,3,4,4,2,1,3,5,3,4,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309365
medium,simple,28,59,1,1,2,5,3,4,4,3,1,2,1,3,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,90,309176
medium,action+layout,0,61,5,5,2,4,2,4,3,3,1,2,1,3,5,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309221
medium,action+expression,38,68,5,5,4,4,3,4,3,3,1,2,4,5,5,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309257
medium,action+background,15,77,5,5,5,5,3,4,4,5,1,2,5,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309194
medium,all,36,39,1,1,1,2,1,4,3,1,1,1,3,1,1,5,5,4,2,2,,,,,,,,,,,,,,,,,,,90,309392
medium,simple,42,74,5,5,4,4,4,4,4,4,3,4,3,5,5,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309140
medium,action+layout,40,70,5,5,4,4,3,4,4,4,1,1,4,5,5,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309230
medium,action+expression,8,58,5,5,4,4,2,3,2,5,1,1,4,5,5,1,2,3,2,4,,,,,,,,,,,,,,,,,,,90,309167
medium,action+background,10,41,1,1,3,2,2,2,2,3,1,1,4,4,4,2,2,2,2,3,,,,,,,,,,,,,,,,,,,90,309176
medium,all,51,58,5,1,2,3,2,4,4,3,2,1,4,2,3,4,5,5,4,4,,,,,,,,,,,,,,,,,,,90,309410
hard,simple,77,55,5,5,4,4,2,4,3,2,1,1,1,2,2,4,5,4,3,3,,,,,,,,,,,,,,,,,,,90,309149
hard,action+layout,21,64,5,5,2,3,2,4,3,4,1,2,1,5,5,5,5,5,3,4,,,,,,,,,,,,,,,,,,,90,309203
hard,action+expression,28,66,5,5,4,4,2,4,3,4,2,2,4,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,90,309230
hard,action+background,87,63,5,5,4,4,2,3,2,4,1,1,5,5,5,3,4,3,2,5,,,,,,,,,,,,,,,,,,,90,309194
hard,all,32,76,5,5,4,4,4,4,4,5,2,3,4,5,5,4,5,4,4,5,,,,,,,,,,,,,,,,,,,90,309311
hard,simple,58,61,5,5,4,4,2,3,2,5,1,1,3,5,5,3,3,4,3,3,,,,,,,,,,,,,,,,,,,90,309167
hard,action+layout,42,63,5,5,4,4,3,3,3,5,1,2,1,5,5,3,5,2,2,5,,,,,,,,,,,,,,,,,,,90,309194
hard,action+expression,16,38,1,1,2,3,2,4,3,1,2,3,2,1,1,3,2,2,3,2,,,,,,,,,,,,,,,,,,,90,309221
hard,action+background,11,37,1,1,2,2,2,3,2,1,1,1,3,1,2,3,2,4,3,3,,,,,,,,,,,,,,,,,,,90,309167
hard,all,72,49,5,5,2,3,3,3,3,3,2,3,1,2,1,3,2,3,2,3,,,,,,,,,,,,,,,,,,,90,309365
hard,simple,89,61,5,5,3,4,2,3,2,4,2,1,4,5,4,3,2,4,3,5,,,,,,,,,,,,,,,,,,,90,309158
hard,action+layout,51,53,1,1,2,3,3,5,4,2,1,3,5,1,1,5,5,5,3,3,,,,,,,,,,,,,,,,,,,90,309221
hard,action+expression,50,60,5,5,4,4,2,4,3,3,2,2,2,3,3,4,4,4,3,3,,,,,,,,,,,,,,,,,,,90,309230
hard,action+background,15,56,5,1,2,4,3,4,4,2,2,1,3,1,2,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309203
hard,all,17,54,2,1,3,3,2,4,3,3,1,2,5,3,3,4,3,5,3,4,,,,,,,,,,,,,,,,,,,90,309320
hard,simple,47,58,5,5,4,4,3,3,3,3,1,2,4,2,4,3,2,3,2,5,,,,,,,,,,,,,,,,,,,90,309122
hard,action+layout,26,57,5,1,3,3,2,3,3,4,1,2,4,5,5,3,3,4,3,3,,,,,,,,,,,,,,,,,,,90,309239
hard,action+expression,13,68,5,5,3,5,3,4,4,4,2,2,1,2,5,5,5,4,4,5,,,,,,,,,,,,,,,,,,,90,309185
hard,action+background,63,62,5,5,3,4,3,4,4,3,2,3,3,1,2,4,4,5,2,5,,,,,,,,,,,,,,,,,,,90,309194
hard,all,71,50,1,1,4,3,3,4,3,3,1,2,4,2,2,3,4,4,3,3,,,,,,,,,,,,,,,,,,,90,309428
hard,simple,40,65,5,5,3,5,2,4,4,5,2,1,1,5,5,4,2,4,4,4,,,,,,,,,,,,,,,,,,,90,309149
hard,action+layout,59,64,5,5,4,4,2,4,4,4,1,1,3,5,4,4,3,4,2,5,,,,,,,,,,,,,,,,,,,90,309266
hard,action+expression,84,61,5,1,3,4,4,4,4,2,1,3,3,2,2,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309230
hard,action+background,24,67,5,1,2,4,4,4,4,4,3,3,3,3,4,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309185
hard,all,25,71,5,5,5,4,2,4,4,5,1,1,5,5,5,4,4,4,3,5,,,,,,,,,,,,,,,,,,,90,309329
hard,simple,1,65,5,1,4,4,3,4,3,4,1,2,3,5,5,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309113
hard,action+layout,45,36,1,1,2,3,2,3,2,2,1,1,3,2,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,,90,309212
hard,action+expression,69,69,1,5,5,4,3,4,4,4,1,1,4,5,5,5,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309248
hard,action+background,34,72,5,5,4,5,2,4,4,5,1,1,5,5,5,4,5,4,3,5,,,,,,,,,,,,,,,,,,,90,309185
hard,all,82,65,5,5,2,4,3,4,4,4,1,1,2,5,4,4,4,5,3,5,,,,,,,,,,,,,,,,,,,90,309284
hard,simple,20,65,5,5,4,4,2,4,3,5,2,2,1,5,5,4,5,4,3,2,,,,,,,,,,,,,,,,,,,90,309113
hard,action+layout,30,43,1,1,2,3,2,3,3,2,1,2,2,2,2,4,4,4,2,3,,,,,,,,,,,,,,,,,,,90,309230
hard,action+expression,4,66,5,5,4,4,2,4,3,4,1,2,3,5,5,4,4,4,3,4,,,,,,,,,,,,,,,,,,,90,309203
hard,action+background,91,74,5,5,4,5,3,4,4,5,1,1,5,5,5,4,5,5,3,5,,,,,,,,,,,,,,,,,,,90,309212
hard,all,88,57,5,5,2,4,2,4,3,3,1,1,5,2,2,3,4,4,3,4,,,,,,,,,,,,,,,,,,,90,309410
hard,simple,79,64,5,5,4,4,2,4,3,3,2,3,1,5,5,4,4,4,3,3,,,,,,,,,,,,,,,,,,,90,309149
hard,action+layout,70,51,5,1,2,3,2,4,3,4,1,1,3,1,3,4,3,4,3,4,,,,,,,,,,,,,,,,,,,90,309230
hard,action+expression,8,50,5,1,4,4,2,3,3,1,2,2,4,2,2,4,3,4,2,2,,,,,,,,,,,,,,,,,,,90,309203
hard,action+background,6,62,5,5,4,4,2,3,2,4,1,2,5,5,2,4,4,4,3,3,,,,,,,,,,,,,,,,,,,90,309158
hard,all,81,62,1,5,2,3,3,4,4,4,1,2,2,5,5,5,5,4,3,4,,,,,,,,,,,,,,,,,,,90,309338
