mode,prompt_type,id_,score
easy,action+layout,40,6.35830545425415
easy,action+layout,41,5.935295104980469
easy,action+layout,42,5.712693214416504
easy,action+layout,43,5.748427867889404
easy,action+layout,44,5.580950736999512
easy,action+layout,45,5.581186771392822
easy,action+layout,46,5.906448841094971
easy,action+layout,47,5.659971714019775
easy,action+layout,48,6.098200798034668
easy,action+layout,49,5.699586868286133
easy,action+layout,50,5.317513465881348
easy,action+layout,51,5.511648178100586
easy,action+expression,0,5.881790637969971
easy,action+expression,1,5.890303611755371
easy,action+expression,2,5.550548553466797
easy,action+expression,3,5.841168403625488
easy,action+expression,4,5.612730026245117
easy,action+expression,5,5.782262802124023
easy,action+expression,6,5.903682708740234
easy,action+expression,7,5.296943664550781
easy,action+expression,8,6.001217842102051
easy,action+expression,9,5.712879180908203
easy,action+expression,10,5.515450477600098
easy,action+expression,11,5.81950569152832
easy,action+expression,12,5.454782485961914
easy,action+expression,13,5.451720237731934
easy,action+expression,14,5.990845203399658
easy,action+expression,15,5.951940536499023
easy,action+expression,16,6.031549453735352
easy,action+expression,17,5.837945938110352
easy,action+expression,18,5.4241228103637695
easy,action+expression,19,5.626115798950195
easy,action+expression,20,5.581831932067871
easy,action+expression,21,5.713393211364746
easy,action+expression,22,5.732828140258789
easy,action+expression,23,5.870730876922607
easy,action+expression,24,5.868927001953125
easy,action+expression,25,6.0519022941589355
easy,action+expression,26,5.398192405700684
easy,action+expression,27,5.719452381134033
easy,action+expression,28,5.541219234466553
easy,action+expression,29,5.63716983795166
easy,action+expression,30,5.8662943840026855
easy,action+expression,31,6.084571361541748
easy,action+expression,32,5.75825309753418
easy,action+expression,33,5.784549713134766
easy,action+expression,34,5.629275321960449
easy,action+expression,35,5.699516296386719
easy,action+expression,36,5.595466613769531
easy,action+expression,37,5.749314308166504
easy,action+expression,38,5.801136493682861
easy,action+expression,39,5.372375011444092
easy,action+expression,40,6.235743522644043
easy,action+expression,41,6.154050350189209
easy,action+expression,42,5.948164939880371
easy,action+expression,43,5.88237190246582
easy,action+expression,44,5.36055326461792
easy,action+expression,45,5.5275187492370605
easy,action+expression,46,6.154638767242432
easy,action+expression,47,6.013352394104004
easy,action+expression,48,6.123118877410889
easy,action+expression,49,5.7126336097717285
easy,action+expression,50,5.698318004608154
easy,action+expression,51,5.557019233703613
easy,action+background,0,5.565212249755859
easy,action+background,1,5.923181533813477
easy,action+background,2,5.838068008422852
easy,action+background,3,5.663921356201172
easy,action+background,4,5.339982032775879
easy,action+background,5,5.407417297363281
easy,action+background,6,5.652082920074463
easy,action+background,7,5.437451362609863
easy,action+background,8,5.914851188659668
easy,action+background,9,6.187110900878906
easy,action+background,10,5.724605083465576
easy,action+background,11,5.667963027954102
easy,action+background,12,5.649511337280273
easy,action+background,13,5.735520362854004
easy,action+background,14,6.395421981811523
easy,action+background,15,6.171879768371582
easy,action+background,16,6.128818988800049
easy,action+background,17,5.90301513671875
easy,action+background,18,5.683833122253418
easy,action+background,19,5.493744850158691
easy,action+background,20,5.654047966003418
easy,action+background,21,5.75386905670166
easy,action+background,22,5.874745845794678
easy,action+background,23,6.102116107940674
easy,action+background,24,6.294866561889648
easy,action+background,25,5.923564910888672
easy,action+background,26,5.721288204193115
easy,action+background,27,5.550449371337891
easy,action+background,28,5.6075286865234375
easy,action+background,29,5.854802131652832
easy,action+background,30,6.007933616638184
easy,action+background,31,6.482395172119141
easy,action+background,32,6.106130123138428
easy,action+background,33,6.425042629241943
easy,action+background,34,5.744375228881836
easy,action+background,35,5.649670600891113
easy,action+background,36,5.601208209991455
easy,action+background,37,5.668740749359131
easy,action+background,38,5.716419696807861
easy,action+background,39,5.440506935119629
easy,action+background,40,5.939230442047119
easy,action+background,41,5.925769805908203
easy,action+background,42,5.766887664794922
easy,action+background,43,5.788296699523926
easy,action+background,44,5.341933250427246
easy,action+background,45,5.8021769523620605
easy,action+background,46,5.987942218780518
easy,action+background,47,5.722721576690674
easy,action+background,48,6.159056663513184
easy,action+background,49,6.303796768188477
easy,action+background,50,5.775094032287598
easy,action+background,51,5.362731456756592
easy,all,0,5.704706192016602
easy,all,1,5.948242664337158
easy,all,2,5.204039573669434
easy,all,3,5.427819728851318
easy,all,4,5.237237930297852
easy,all,5,5.518961429595947
easy,all,6,5.848090648651123
easy,all,7,6.1017866134643555
easy,all,8,6.0860276222229
easy,all,9,6.112995624542236
easy,all,10,5.484765529632568
easy,all,11,5.855060577392578
easy,all,12,5.656424045562744
easy,all,13,5.8446760177612305
easy,all,14,6.036260604858398
easy,all,15,6.256512641906738
easy,all,16,6.092984199523926
easy,all,17,5.871201515197754
easy,all,18,5.8353118896484375
easy,all,19,5.938237190246582
easy,all,20,5.580522537231445
easy,all,21,5.937199592590332
easy,all,22,5.843838691711426
easy,all,23,5.848816394805908
easy,all,24,5.548288345336914
easy,all,25,6.3014607429504395
easy,all,26,5.927269458770752
easy,all,27,5.431765079498291
easy,all,28,5.370222091674805
easy,all,29,6.128226280212402
easy,all,30,5.944841384887695
easy,all,31,6.260256767272949
easy,all,32,6.2156782150268555
easy,all,33,6.0720977783203125
easy,all,34,5.737095832824707
easy,all,35,5.869973182678223
easy,all,36,5.3391923904418945
easy,all,37,5.569173812866211
easy,all,38,4.992171287536621
easy,all,39,5.68510627746582
easy,all,40,6.175138473510742
easy,all,41,5.870772838592529
easy,all,42,5.317368984222412
easy,all,43,5.370322227478027
easy,all,44,5.5632243156433105
easy,all,45,5.581942558288574
easy,all,46,6.104949951171875
easy,all,47,5.1767048835754395
easy,all,48,5.937794208526611
easy,all,49,6.222660064697266
easy,all,50,5.640233039855957
easy,all,51,5.490238666534424
medium,simple,0,5.605881214141846
medium,simple,1,5.605881214141846
medium,simple,2,5.553261756896973
medium,simple,3,5.553261756896973
medium,simple,4,5.71346378326416
medium,simple,5,5.71346378326416
medium,simple,6,5.840888023376465
medium,simple,7,5.840888023376465
medium,simple,8,5.890093803405762
medium,simple,9,5.890093803405762
medium,simple,10,5.688403129577637
medium,simple,11,5.688403129577637
medium,simple,12,5.816136360168457
medium,simple,13,5.816136360168457
medium,simple,14,5.99333381652832
medium,simple,15,5.99333381652832
medium,simple,16,6.077492713928223
medium,simple,17,6.077492713928223
medium,simple,18,5.802369117736816
medium,simple,19,5.802369117736816
medium,simple,20,5.825702667236328
medium,simple,21,5.825702667236328
medium,simple,22,6.025035858154297
medium,simple,23,6.025035858154297
medium,simple,24,5.834770202636719
medium,simple,25,5.834770202636719
medium,simple,26,5.890815258026123
medium,simple,27,5.890815258026123
medium,simple,28,5.806415557861328
medium,simple,29,5.806415557861328
medium,simple,30,6.127814292907715
medium,simple,31,6.127814292907715
medium,simple,32,5.745088577270508
medium,simple,33,5.745088577270508
medium,simple,34,5.801878929138184
medium,simple,35,5.801878929138184
medium,simple,36,5.146664619445801
medium,simple,37,5.146664619445801
medium,simple,38,5.699588298797607
medium,simple,39,5.699588298797607
medium,simple,40,5.7731614112854
medium,simple,41,5.7731614112854
medium,simple,42,5.575709342956543
medium,simple,43,5.575709342956543
medium,simple,44,5.596928596496582
medium,simple,45,5.596928596496582
medium,simple,46,5.715619087219238
medium,simple,47,5.715619087219238
medium,simple,48,5.541962623596191
medium,simple,49,5.541962623596191
medium,simple,50,5.681967735290527
medium,simple,51,5.681967735290527
medium,action+layout,0,5.99847936630249
medium,action+layout,1,5.9507622718811035
medium,action+layout,2,5.671245098114014
medium,action+layout,3,5.777644157409668
medium,action+layout,4,5.608866214752197
medium,action+layout,5,5.757218360900879
medium,action+layout,6,5.79918098449707
medium,action+layout,7,5.809853553771973
medium,action+layout,8,6.218927383422852
medium,action+layout,9,5.705086708068848
medium,action+layout,10,5.879029273986816
medium,action+layout,11,5.68023157119751
medium,action+layout,12,5.87229061126709
medium,action+layout,13,5.793787956237793
medium,action+layout,14,6.227811336517334
medium,action+layout,15,5.807889938354492
medium,action+layout,16,5.405758857727051
medium,action+layout,17,6.059716701507568
medium,action+layout,18,5.678352355957031
medium,action+layout,19,5.699350357055664
medium,action+layout,20,5.898256301879883
medium,action+layout,21,5.828564643859863
medium,action+layout,22,6.0157623291015625
medium,action+layout,23,5.697439193725586
medium,action+layout,24,5.860533714294434
medium,action+layout,25,5.8375983238220215
medium,action+layout,26,5.9952497482299805
medium,action+layout,27,5.550010681152344
medium,action+layout,28,5.965548992156982
medium,action+layout,29,6.207841873168945
medium,action+layout,30,5.589375019073486
medium,action+layout,31,6.18644905090332
medium,action+layout,32,5.896664619445801
medium,action+layout,33,5.636894226074219
medium,action+layout,34,5.5803632736206055
medium,action+layout,35,5.8521575927734375
medium,action+layout,36,5.499325275421143
medium,action+layout,37,5.7489423751831055
medium,action+layout,38,5.628191947937012
medium,action+layout,39,5.7696852684021
medium,action+layout,40,5.3716630935668945
medium,action+layout,41,5.494965076446533
medium,action+layout,42,5.250226974487305
medium,action+layout,43,5.806445121765137
medium,action+layout,44,5.851863861083984
medium,action+layout,45,5.949332237243652
medium,action+layout,46,5.903623104095459
medium,action+layout,47,5.970972537994385
medium,action+layout,48,5.349722862243652
medium,action+layout,49,5.900097846984863
medium,action+layout,50,5.849996566772461
medium,action+layout,51,6.04632568359375
medium,action+expression,0,5.97430419921875
medium,action+expression,1,5.76727294921875
medium,action+expression,2,5.743239402770996
medium,action+expression,3,5.82119083404541
medium,action+expression,4,5.784628868103027
medium,action+expression,5,5.750935077667236
medium,action+expression,6,5.639361381530762
medium,action+expression,7,5.649008750915527
medium,action+expression,8,5.64824104309082
medium,action+expression,9,5.834132194519043
medium,action+expression,10,5.908096790313721
medium,action+expression,11,5.821335792541504
medium,action+expression,12,5.780657768249512
medium,action+expression,13,5.585559844970703
medium,action+expression,14,5.898647308349609
medium,action+expression,15,6.036343574523926
medium,action+expression,16,5.954017639160156
medium,action+expression,17,6.076515197753906
medium,action+expression,18,5.845154285430908
medium,action+expression,19,5.818236351013184
medium,action+expression,20,5.764096736907959
medium,action+expression,21,5.9175496101379395
medium,action+expression,22,5.314035892486572
medium,action+expression,23,5.878779411315918
medium,action+expression,24,5.771218299865723
medium,action+expression,25,5.638664245605469
medium,action+expression,26,5.7721967697143555
medium,action+expression,27,5.588461399078369
medium,action+expression,28,5.820018768310547
medium,action+expression,29,5.858808517456055
medium,action+expression,30,6.016229152679443
medium,action+expression,31,5.876163482666016
medium,action+expression,32,5.851594924926758
medium,action+expression,33,5.768936634063721
medium,action+expression,34,5.69155740737915
medium,action+expression,35,5.862864017486572
medium,action+expression,36,5.884405136108398
medium,action+expression,37,5.583125114440918
medium,action+expression,38,5.751987457275391
medium,action+expression,39,5.257993698120117
medium,action+expression,40,5.152206897735596
medium,action+expression,41,5.2004194259643555
medium,action+expression,42,5.163936138153076
medium,action+expression,43,5.695350646972656
medium,action+expression,44,6.110760688781738
medium,action+expression,45,5.756954193115234
medium,action+expression,46,5.795839309692383
medium,action+expression,47,5.986759185791016
medium,action+expression,48,5.7397074699401855
medium,action+expression,49,5.615271091461182
medium,action+expression,50,5.802730560302734
medium,action+expression,51,5.751125335693359
medium,action+background,0,5.472672462463379
medium,action+background,1,5.617507457733154
medium,action+background,2,5.745541572570801
medium,action+background,3,5.960216522216797
medium,action+background,4,5.831296920776367
medium,action+background,5,5.9580254554748535
medium,action+background,6,5.175751209259033
medium,action+background,7,5.715155601501465
medium,action+background,8,4.927852630615234
medium,action+background,9,6.0745720863342285
medium,action+background,10,5.3708109855651855
medium,action+background,11,5.830570697784424
medium,action+background,12,5.641523838043213
medium,action+background,13,5.783456802368164
medium,action+background,14,6.047579288482666
medium,action+background,15,5.789147853851318
medium,action+background,16,6.089771747589111
medium,action+background,17,5.927370548248291
medium,action+background,18,5.8079423904418945
medium,action+background,19,5.477142333984375
medium,action+background,20,5.617255687713623
medium,action+background,21,5.709000587463379
medium,action+background,22,5.911425590515137
medium,action+background,23,5.915058135986328
medium,action+background,24,5.743572235107422
medium,action+background,25,5.1990203857421875
medium,action+background,26,5.884474754333496
medium,action+background,27,5.799548149108887
medium,action+background,28,5.747164726257324
medium,action+background,29,6.051427841186523
medium,action+background,30,5.840987205505371
medium,action+background,31,5.824042320251465
medium,action+background,32,6.013121128082275
medium,action+background,33,6.132678031921387
medium,action+background,34,6.114933967590332
medium,action+background,35,5.552586555480957
medium,action+background,36,5.781943321228027
medium,action+background,37,5.439142227172852
medium,action+background,38,5.326883792877197
medium,action+background,39,5.082268714904785
medium,action+background,40,5.499402046203613
medium,action+background,41,5.736938953399658
medium,action+background,42,5.60238790512085
medium,action+background,43,5.493684768676758
medium,action+background,44,5.422839164733887
medium,action+background,45,5.667724609375
medium,action+background,46,5.730647087097168
medium,action+background,47,5.622506141662598
medium,action+background,48,5.542440414428711
medium,action+background,49,6.000862121582031
medium,action+background,50,5.659904956817627
medium,action+background,51,5.729731559753418
medium,all,0,5.6969194412231445
medium,all,1,5.698108673095703
medium,all,2,6.062434196472168
medium,all,3,5.895857334136963
medium,all,4,6.007574081420898
medium,all,5,5.729982376098633
medium,all,6,5.595493793487549
medium,all,7,6.1109161376953125
medium,all,8,5.917798042297363
medium,all,9,5.970245361328125
medium,all,10,5.711092472076416
medium,all,11,6.053892135620117
medium,all,12,5.785531044006348
medium,all,13,5.703885078430176
medium,all,14,6.051309108734131
medium,all,15,5.690614700317383
medium,all,16,6.0220537185668945
medium,all,17,5.7528076171875
medium,all,18,5.713621616363525
medium,all,19,5.431838512420654
medium,all,20,5.7803754806518555
medium,all,21,6.139119625091553
medium,all,22,5.7966108322143555
medium,all,23,5.753897666931152
medium,all,24,5.6152663230896
medium,all,25,5.6174798011779785
medium,all,26,6.000499248504639
medium,all,27,5.8710832595825195
medium,all,28,5.610587120056152
medium,all,29,6.160104751586914
medium,all,30,5.57090950012207
medium,all,31,6.282609939575195
medium,all,32,6.071348667144775
medium,all,33,6.165616035461426
medium,all,34,5.912739276885986
medium,all,35,5.338930606842041
medium,all,36,5.758716106414795
medium,all,37,6.021722793579102
medium,all,38,5.15538215637207
medium,all,39,5.37938117980957
medium,all,40,5.778099060058594
medium,all,41,5.734529495239258
medium,all,42,5.709288597106934
medium,all,43,5.403711318969727
medium,all,44,5.545597076416016
medium,all,45,5.6897172927856445
medium,all,46,5.872437000274658
medium,all,47,5.4033308029174805
medium,all,48,5.9732232093811035
medium,all,49,6.020364761352539
medium,all,50,5.573941230773926
medium,all,51,5.902265548706055
hard,simple,0,5.570750713348389
hard,simple,1,5.570750713348389
hard,simple,2,5.50033712387085
hard,simple,3,5.50033712387085
hard,simple,4,5.459468364715576
hard,simple,5,5.459468364715576
hard,simple,6,5.649350643157959
hard,simple,7,5.649350643157959
hard,simple,8,5.650859832763672
hard,simple,9,5.650859832763672
hard,simple,10,5.5244669914245605
hard,simple,11,5.5244669914245605
hard,simple,12,5.769337177276611
hard,simple,13,5.769337177276611
hard,simple,14,5.965793609619141
hard,simple,15,5.965793609619141
hard,simple,16,5.348820686340332
hard,simple,17,5.348820686340332
hard,simple,18,5.849627494812012
hard,simple,19,5.849627494812012
hard,simple,20,5.892057418823242
hard,simple,21,5.892057418823242
hard,simple,22,5.79183292388916
hard,simple,23,5.79183292388916
hard,simple,24,5.801985740661621
hard,simple,25,5.801985740661621
hard,simple,26,5.581015110015869
hard,simple,27,5.581015110015869
hard,simple,28,5.880225658416748
hard,simple,29,5.880225658416748
hard,simple,30,5.719862937927246
hard,simple,31,5.719862937927246
hard,simple,32,5.494924068450928
hard,simple,33,5.494924068450928
hard,simple,34,5.972559452056885
hard,simple,35,5.972559452056885
hard,simple,36,5.364233493804932
hard,simple,37,5.364233493804932
hard,simple,38,5.551084518432617
hard,simple,39,5.551084518432617
hard,simple,40,5.95247220993042
hard,simple,41,5.95247220993042
hard,simple,42,5.820356369018555
hard,simple,43,5.820356369018555
hard,simple,44,5.458046913146973
hard,simple,45,5.458046913146973
hard,simple,46,5.877148628234863
hard,simple,47,5.877148628234863
hard,simple,48,5.743043899536133
hard,simple,49,5.743043899536133
hard,simple,50,5.967662811279297
hard,simple,51,5.967662811279297
hard,simple,52,5.44282341003418
hard,simple,53,5.44282341003418
hard,simple,54,5.083309173583984
hard,simple,55,5.083309173583984
hard,simple,56,5.696783542633057
hard,simple,57,5.696783542633057
hard,simple,58,5.932923316955566
hard,simple,59,5.932923316955566
hard,simple,60,5.720987319946289
hard,simple,61,5.720987319946289
hard,simple,62,5.650386810302734
hard,simple,63,5.650386810302734
hard,simple,64,5.422714710235596
hard,simple,65,5.422714710235596
hard,simple,66,5.475557327270508
hard,simple,67,5.475557327270508
hard,simple,68,5.744828224182129
hard,simple,69,5.744828224182129
hard,simple,70,5.905130386352539
hard,simple,71,5.905130386352539
hard,simple,72,5.955357551574707
hard,simple,73,5.955357551574707
hard,simple,74,5.747575759887695
hard,simple,75,5.747575759887695
hard,simple,76,5.278357028961182
hard,simple,77,5.278357028961182
hard,simple,78,5.16334342956543
hard,simple,79,5.16334342956543
hard,simple,80,5.722077369689941
hard,simple,81,5.722077369689941
hard,simple,82,5.407591819763184
hard,simple,83,5.407591819763184
hard,simple,84,5.768231391906738
hard,simple,85,5.768231391906738
hard,simple,86,5.614186763763428
hard,simple,87,5.614186763763428
hard,simple,88,5.668346405029297
hard,simple,89,5.668346405029297
hard,simple,90,5.786357402801514
hard,simple,91,5.786357402801514
hard,action+layout,0,5.338686466217041
hard,action+layout,1,5.358943462371826
hard,action+layout,2,5.6603593826293945
hard,action+layout,3,5.626133918762207
hard,action+layout,4,5.026405334472656
hard,action+layout,5,5.687544822692871
hard,action+layout,6,4.991186618804932
hard,action+layout,7,5.736100673675537
hard,action+layout,8,5.353636741638184
hard,action+layout,9,6.058393478393555
hard,action+layout,10,5.378332138061523
hard,action+layout,11,5.424006462097168
hard,action+layout,12,5.575242519378662
hard,action+layout,13,6.086252689361572
hard,action+layout,14,5.2561845779418945
hard,action+layout,15,5.957770824432373
hard,action+layout,16,5.639953136444092
hard,action+layout,17,5.797798156738281
hard,action+layout,18,5.611438751220703
hard,action+layout,19,5.798800468444824
hard,action+layout,20,5.522970676422119
hard,action+layout,21,5.782412528991699
hard,action+layout,22,5.614040851593018
hard,action+layout,23,6.064416408538818
hard,action+layout,24,5.758808135986328
hard,action+layout,25,5.921642303466797
hard,action+layout,26,5.318637847900391
hard,action+layout,27,5.673267841339111
hard,action+layout,28,5.852972507476807
hard,action+layout,29,6.101202964782715
hard,action+layout,30,5.544857978820801
hard,action+layout,31,5.651810646057129
hard,action+layout,32,5.7343525886535645
hard,action+layout,33,5.68207311630249
hard,action+layout,34,5.8221821784973145
hard,action+layout,35,5.691240310668945
hard,action+layout,36,5.556232452392578
hard,action+layout,37,5.884217739105225
hard,action+layout,38,5.788452625274658
hard,action+layout,39,5.58778190612793
hard,action+layout,40,5.8849592208862305
hard,action+layout,41,5.888364791870117
hard,action+layout,42,5.846192836761475
hard,action+layout,43,5.812541961669922
hard,action+layout,44,5.222764015197754
hard,action+layout,45,5.824324131011963
hard,action+layout,46,5.618083953857422
hard,action+layout,47,5.153908729553223
hard,action+layout,48,5.899123191833496
hard,action+layout,49,5.875638961791992
hard,action+layout,50,4.84908390045166
hard,action+layout,51,5.2832560539245605
hard,action+layout,52,5.1551666259765625
hard,action+layout,53,5.30280876159668
hard,action+layout,54,5.497966289520264
hard,action+layout,55,5.682756423950195
hard,action+layout,56,6.07821798324585
hard,action+layout,57,5.792379379272461
hard,action+layout,58,5.45883321762085
hard,action+layout,59,5.590649604797363
hard,action+layout,60,5.870253562927246
hard,action+layout,61,5.955317974090576
hard,action+layout,62,5.779588222503662
hard,action+layout,63,5.654486656188965
hard,action+layout,64,5.987649440765381
hard,action+layout,65,5.903921127319336
hard,action+layout,66,5.68814754486084
hard,action+layout,67,5.609776020050049
hard,action+layout,68,5.708927154541016
hard,action+layout,69,5.528729438781738
hard,action+layout,70,5.440827369689941
hard,action+layout,71,5.605252265930176
hard,action+layout,72,5.951267242431641
hard,action+layout,73,5.500158309936523
hard,action+layout,74,5.653924942016602
hard,action+layout,75,5.837997913360596
hard,action+layout,76,5.22930908203125
hard,action+layout,77,5.6916117668151855
hard,action+layout,78,5.705105304718018
hard,action+layout,79,5.399619102478027
hard,action+layout,80,5.5905609130859375
hard,action+layout,81,5.760619163513184
hard,action+layout,82,5.693267345428467
hard,action+layout,83,5.620077133178711
hard,action+layout,84,5.7680439949035645
hard,action+layout,85,6.016330718994141
hard,action+layout,86,5.936039924621582
hard,action+layout,87,5.5993804931640625
hard,action+layout,88,5.841470718383789
hard,action+layout,89,5.897907257080078
hard,action+layout,90,5.765909194946289
hard,action+layout,91,5.92155647277832
hard,action+expression,0,4.945087909698486
hard,action+expression,1,5.600186347961426
hard,action+expression,2,5.831853866577148
hard,action+expression,3,5.4391770362854
hard,action+expression,4,5.598254680633545
hard,action+expression,5,5.251012802124023
hard,action+expression,6,5.681181907653809
hard,action+expression,7,5.322499752044678
hard,action+expression,8,5.77960205078125
hard,action+expression,9,5.738567352294922
hard,action+expression,10,5.735974311828613
hard,action+expression,11,5.98777961730957
hard,action+expression,12,5.658810615539551
hard,action+expression,13,5.708729267120361
hard,action+expression,14,5.75570011138916
hard,action+expression,15,5.808830261230469
hard,action+expression,16,6.011994361877441
hard,action+expression,17,5.951973915100098
hard,action+expression,18,5.579828262329102
hard,action+expression,19,5.65916633605957
hard,action+expression,20,5.858410835266113
hard,action+expression,21,5.702604293823242
hard,action+expression,22,5.70182991027832
hard,action+expression,23,5.7730913162231445
hard,action+expression,24,5.532421112060547
hard,action+expression,25,5.525274276733398
hard,action+expression,26,5.499930381774902
hard,action+expression,27,5.540432453155518
hard,action+expression,28,5.820381164550781
hard,action+expression,29,5.842092514038086
hard,action+expression,30,5.93424129486084
hard,action+expression,31,5.842658996582031
hard,action+expression,32,5.477814674377441
hard,action+expression,33,5.716287612915039
hard,action+expression,34,5.719627380371094
hard,action+expression,35,5.722207069396973
hard,action+expression,36,5.411047458648682
hard,action+expression,37,5.553384304046631
hard,action+expression,38,5.579291343688965
hard,action+expression,39,5.414509296417236
hard,action+expression,40,5.885814666748047
hard,action+expression,41,5.900881767272949
hard,action+expression,42,5.858911514282227
hard,action+expression,43,5.9009199142456055
hard,action+expression,44,5.7037200927734375
hard,action+expression,45,5.7198872566223145
hard,action+expression,46,5.718476295471191
hard,action+expression,47,5.740172386169434
hard,action+expression,48,5.640737056732178
hard,action+expression,49,5.671514511108398
hard,action+expression,50,5.698207855224609
hard,action+expression,51,5.519829750061035
hard,action+expression,52,5.310333251953125
hard,action+expression,53,5.777336120605469
hard,action+expression,54,5.256848335266113
hard,action+expression,55,5.4326629638671875
hard,action+expression,56,5.803164482116699
hard,action+expression,57,5.729262351989746
hard,action+expression,58,5.915757179260254
hard,action+expression,59,5.951498508453369
hard,action+expression,60,5.711999893188477
hard,action+expression,61,5.809089660644531
hard,action+expression,62,5.782047748565674
hard,action+expression,63,5.553902626037598
hard,action+expression,64,5.699039459228516
hard,action+expression,65,5.477128982543945
hard,action+expression,66,5.474388122558594
hard,action+expression,67,5.588507652282715
hard,action+expression,68,5.556436538696289
hard,action+expression,69,5.864233016967773
hard,action+expression,70,5.579475402832031
hard,action+expression,71,5.801595211029053
hard,action+expression,72,5.588925361633301
hard,action+expression,73,6.01145076751709
hard,action+expression,74,5.687930107116699
hard,action+expression,75,5.814752578735352
hard,action+expression,76,5.561902046203613
hard,action+expression,77,5.123989105224609
hard,action+expression,78,5.393486976623535
hard,action+expression,79,5.744790077209473
hard,action+expression,80,5.764286994934082
hard,action+expression,81,5.4342732429504395
hard,action+expression,82,5.513111114501953
hard,action+expression,83,5.702654838562012
hard,action+expression,84,5.672704219818115
hard,action+expression,85,5.5944671630859375
hard,action+expression,86,5.762718200683594
hard,action+expression,87,5.785901069641113
hard,action+expression,88,5.687636375427246
hard,action+expression,89,5.586139678955078
hard,action+expression,90,6.00221061706543
hard,action+expression,91,5.764766693115234
hard,action+background,0,5.506252765655518
hard,action+background,1,5.553487300872803
hard,action+background,2,6.00189208984375
hard,action+background,3,5.644961833953857
hard,action+background,4,5.604766368865967
hard,action+background,5,5.132482528686523
hard,action+background,6,4.55803108215332
hard,action+background,7,4.864279270172119
hard,action+background,8,5.603964328765869
hard,action+background,9,5.58205509185791
hard,action+background,10,5.608422756195068
hard,action+background,11,5.530180931091309
hard,action+background,12,5.739053726196289
hard,action+background,13,5.726324081420898
hard,action+background,14,5.313803672790527
hard,action+background,15,5.987281799316406
hard,action+background,16,6.060898303985596
hard,action+background,17,5.608283042907715
hard,action+background,18,5.978603363037109
hard,action+background,19,5.649429798126221
hard,action+background,20,5.714778900146484
hard,action+background,21,6.205293655395508
