mode,prompt_type,id_,p1_sim_score,p2_sim_score,detected_gen
hard,action+layout,80,0.9650293,0.9670319,2
hard,action+layout,81,0.9607409,0.9639963,2
hard,action+layout,82,0.9412527,0.8840678,2
hard,action+layout,83,0.9623426,0.95786583,2
hard,action+layout,84,0.95750654,0.9488408,3
hard,action+layout,85,0.9700884,0.98033077,3
hard,action+layout,86,,,0
hard,action+layout,87,0.9645876,0.9760763,2
hard,action+layout,88,0.95159227,,1
hard,action+layout,89,0.9157977,0.93928057,2
hard,action+layout,90,0.95345426,0.9667645,2
hard,action+layout,91,0.92765296,,1
hard,action+expression,0,0.9712807,0.94489044,2
hard,action+expression,1,0.9414054,0.8225701,2
hard,action+expression,2,0.97156364,0.9469358,3
hard,action+expression,3,0.86876285,0.9653519,2
hard,action+expression,4,0.94282067,0.91065705,2
hard,action+expression,5,0.9723726,0.8620275,2
hard,action+expression,6,0.96373993,0.9039421,2
hard,action+expression,7,0.89609957,0.9151605,2
hard,action+expression,8,0.9496568,0.9739712,2
hard,action+expression,9,0.98137546,0.97516304,2
hard,action+expression,10,0.97230697,0.9429687,3
hard,action+expression,11,0.9667053,0.91561073,3
hard,action+expression,12,0.9802099,0.9220396,2
hard,action+expression,13,0.9786026,0.939511,2
hard,action+expression,14,0.9565803,0.9155799,3
hard,action+expression,15,0.94594514,0.9084872,2
hard,action+expression,16,0.9222642,0.9437024,3
hard,action+expression,17,0.9729649,0.92338765,2
hard,action+expression,18,0.9524983,0.9376312,3
hard,action+expression,19,0.96001434,0.94011676,2
hard,action+expression,20,0.965325,0.9432261,2
hard,action+expression,21,0.94882053,0.9093348,2
hard,action+expression,22,0.96115816,0.9354129,2
hard,action+expression,23,0.89855593,0.9115874,2
hard,action+expression,24,0.9695996,0.94520116,2
hard,action+expression,25,0.90950394,0.967234,2
hard,action+expression,26,0.9473722,0.9654743,2
hard,action+expression,27,0.974546,0.9761352,2
hard,action+expression,28,0.9656514,0.9266999,2
hard,action+expression,29,0.9654126,0.9143042,2
hard,action+expression,30,0.95593894,0.97706807,2
hard,action+expression,31,0.9700001,0.8069791,3
hard,action+expression,32,0.9796476,0.97265875,2
hard,action+expression,33,0.8994098,0.20986047,3
hard,action+expression,34,0.96036744,0.9743087,2
hard,action+expression,35,0.97891957,0.9506509,3
hard,action+expression,36,0.971984,0.9480264,2
hard,action+expression,37,0.95258915,0.95265305,2
hard,action+expression,38,0.95559955,0.9432407,2
hard,action+expression,39,0.9396118,0.96459985,2
hard,action+expression,40,0.976582,0.9542247,2
hard,action+expression,41,0.94369954,0.9029646,2
hard,action+expression,42,0.9242073,0.97533375,2
hard,action+expression,43,0.94674575,0.94222045,2
hard,action+expression,44,0.9824289,0.8882495,2
hard,action+expression,45,0.97461164,0.937469,2
hard,action+expression,46,0.96151555,0.8829004,2
hard,action+expression,47,0.9434863,0.964223,2
hard,action+expression,48,0.94268,0.9605156,2
hard,action+expression,49,0.9336257,0.97424823,2
hard,action+expression,50,0.95582396,0.9702659,2
hard,action+expression,51,0.9662506,0.94791245,2
hard,action+expression,52,0.918823,0.9269748,4
hard,action+expression,53,0.96470624,0.9343896,2
hard,action+expression,54,0.9606365,0.9557738,2
hard,action+expression,55,0.9418967,0.9603297,2
hard,action+expression,56,0.9357725,0.9380711,2
hard,action+expression,57,0.9260486,0.94585866,2
hard,action+expression,58,0.9430158,0.72313184,3
hard,action+expression,59,0.9248242,0.9458136,3
hard,action+expression,60,0.9702525,0.9283826,2
hard,action+expression,61,0.975235,0.9220166,2
hard,action+expression,62,0.9767544,0.92839324,2
hard,action+expression,63,0.96758956,0.9646766,2
hard,action+expression,64,0.96920705,0.9810316,2
hard,action+expression,65,0.9716118,0.9750428,2
hard,action+expression,66,0.97519195,0.9790878,2
hard,action+expression,67,0.96484435,0.9556733,2
hard,action+expression,68,0.9606858,0.96668863,2
hard,action+expression,69,0.9608892,0.9724312,2
hard,action+expression,70,0.9504335,0.95813185,2
hard,action+expression,71,0.9672577,0.9368405,3
hard,action+expression,72,0.9617632,0.957764,2
hard,action+expression,73,0.97788936,0.97018063,2
hard,action+expression,74,0.97044224,0.9577699,2
hard,action+expression,75,0.9495287,0.97379977,2
hard,action+expression,76,0.9723381,0.9735315,2
hard,action+expression,77,0.9405823,0.9380275,2
hard,action+expression,78,0.9234097,0.92321944,2
hard,action+expression,79,0.9736427,0.9751861,2
hard,action+expression,80,0.973158,0.96578866,2
hard,action+expression,81,0.9755072,0.97437567,2
hard,action+expression,82,0.94920975,0.98183787,2
hard,action+expression,83,0.9529648,0.96435714,3
hard,action+expression,84,0.97823274,0.9658578,3
hard,action+expression,85,0.96989167,0.9784612,3
hard,action+expression,86,0.96862036,0.96210957,2
hard,action+expression,87,0.97446716,0.96627045,2
hard,action+expression,88,0.9601531,0.9818485,2
hard,action+expression,89,0.9518652,0.93098843,3
hard,action+expression,90,0.94576347,0.97513735,2
hard,action+expression,91,0.96915597,0.9806259,2
hard,action+background,0,0.8899359,0.93718827,3
hard,action+background,1,0.88322324,0.85993916,2
hard,action+background,2,0.9570046,0.9224909,2
hard,action+background,3,0.95799774,0.94280815,3
hard,action+background,4,0.9316273,0.9110211,2
hard,action+background,5,0.9459074,0.8506877,2
hard,action+background,6,0.9174855,0.9451534,2
hard,action+background,7,0.9139809,0.9455757,2
hard,action+background,8,0.95120835,0.91425556,3
hard,action+background,9,0.95863277,0.9580523,3
hard,action+background,10,0.96966815,0.9755776,3
hard,action+background,11,,,0
hard,action+background,12,0.9332751,0.9351136,2
hard,action+background,13,0.9756731,,1
hard,action+background,14,0.93768716,0.6293984,2
hard,action+background,15,0.9626252,0.8848076,5
hard,action+background,16,0.92047596,0.932481,2
hard,action+background,17,0.90661716,0.9231871,2
hard,action+background,18,0.87552905,0.94654685,3
hard,action+background,19,0.9424109,0.9220559,3
hard,action+background,20,0.9270706,0.9353101,2
hard,action+background,21,0.93679374,0.96826345,3
hard,action+background,22,0.95246345,0.9232898,3
hard,action+background,23,0.94674915,0.9588444,2
hard,action+background,24,0.95968944,0.9211718,2
hard,action+background,25,0.9702746,0.91600454,2
hard,action+background,26,0.94520015,0.87300086,2
hard,action+background,27,0.9566656,,1
hard,action+background,28,0.9450114,0.9137107,3
hard,action+background,29,0.97608095,0.91664714,3
hard,action+background,30,0.94928396,0.9420023,3
hard,action+background,31,0.9740735,0.9729048,2
hard,action+background,32,0.94578815,0.9309722,2
hard,action+background,33,0.9463437,0.84968984,2
hard,action+background,34,0.9069259,0.9146671,6
hard,action+background,35,0.9554763,0.9284617,2
hard,action+background,36,0.9827905,0.9555695,4
hard,action+background,37,0.87920105,0.88781637,2
hard,action+background,38,0.9253203,0.91339064,3
hard,action+background,39,0.9476458,0.9233213,2
hard,action+background,40,0.91801816,,1
hard,action+background,41,0.94575703,0.9484067,2
hard,action+background,42,0.94441324,0.9405109,2
hard,action+background,43,0.9487538,0.9235437,2
hard,action+background,44,0.9723839,0.9139644,2
hard,action+background,45,0.9322724,0.9463047,2
hard,action+background,46,0.8001678,,1
hard,action+background,47,,,0
hard,action+background,48,0.9700086,0.9635615,2
hard,action+background,49,0.9705744,0.965382,3
hard,action+background,50,0.97288823,0.9725776,2
hard,action+background,51,0.92296714,0.9357927,2
hard,action+background,52,0.94736993,0.9386614,2
hard,action+background,53,0.95994604,0.9363065,2
hard,action+background,54,0.93071866,0.9463328,2
hard,action+background,55,0.9011388,0.94549567,3
hard,action+background,56,0.939801,0.9308597,2
hard,action+background,57,0.9216338,0.9693665,2
hard,action+background,58,0.82974285,0.90162396,2
hard,action+background,59,0.9594729,0.9217702,2
hard,action+background,60,0.9228828,0.9426244,2
hard,action+background,61,0.9691688,0.9719169,2
hard,action+background,62,0.93664634,0.9639003,2
hard,action+background,63,0.951826,0.9667483,2
hard,action+background,64,0.9611816,0.95506245,3
hard,action+background,65,0.9655965,0.9464538,2
hard,action+background,66,0.96514964,0.9688493,2
hard,action+background,67,0.97465855,0.96095216,4
hard,action+background,68,0.91749954,,1
hard,action+background,69,,,0
hard,action+background,70,,,0
hard,action+background,71,0.9312533,0.8663047,2
hard,action+background,72,,,0
hard,action+background,73,,,0
hard,action+background,74,,,0
hard,action+background,75,,,0
hard,action+background,76,0.9284444,0.94530493,2
hard,action+background,77,0.90775436,0.87241423,2
hard,action+background,78,0.9589323,0.47884604,2
hard,action+background,79,0.961672,0.9124971,2
hard,action+background,80,0.957886,,1
hard,action+background,81,0.9742263,0.96470034,3
hard,action+background,82,0.9694677,0.9591704,2
hard,action+background,83,0.8696675,0.9343952,2
hard,action+background,84,0.9811849,0.97072345,2
hard,action+background,85,0.55885464,0.85248697,2
hard,action+background,86,0.9444362,,1
hard,action+background,87,0.8555918,0.93025565,2
hard,action+background,88,0.95486057,0.9462698,2
hard,action+background,89,0.94065654,0.95652735,4
hard,action+background,90,0.95401615,0.90552115,2
hard,action+background,91,0.9482045,,1
hard,all,0,0.9493147,0.86715066,2
hard,all,1,0.8929567,0.8491875,2
hard,all,2,0.95047104,0.97889906,4
hard,all,3,0.9137558,0.90622306,2
hard,all,4,0.91590285,0.82232064,2
hard,all,5,0.97208196,0.912191,2
hard,all,6,0.9620844,0.94341314,2
hard,all,7,0.8898291,,1
hard,all,8,0.9499538,0.93551254,2
hard,all,9,0.95184726,0.9751315,3
hard,all,10,0.96477157,0.9396676,2
hard,all,11,0.923588,0.96309096,4
hard,all,12,0.96224034,0.6352597,2
hard,all,13,0.9473588,0.90575767,3
hard,all,14,0.94056576,0.8832073,2
hard,all,15,0.9602601,0.90527505,2
hard,all,16,0.93561745,0.95398086,2
hard,all,17,0.93978256,,1
hard,all,18,0.9356776,,1
hard,all,19,0.86166465,0.9184266,2
hard,all,20,0.9277312,0.9551593,2
hard,all,21,0.9605547,,1
hard,all,22,0.92181695,0.930821,2
hard,all,23,0.95674187,0.9209381,2
hard,all,24,0.9659938,0.9675758,2
hard,all,25,0.9442915,0.94493926,2
hard,all,26,0.9161116,0.8733026,2
hard,all,27,0.9218275,0.9037219,2
hard,all,28,0.92649716,,1
hard,all,29,0.96029127,0.9655799,2
hard,all,30,0.95067364,0.96499276,2
hard,all,31,0.91949654,0.9525984,2
hard,all,32,0.96489054,0.93626076,2
hard,all,33,0.9609031,0.9508505,2
hard,all,34,0.95666534,,1
hard,all,35,0.8962606,0.91979486,2
hard,all,36,0.95377576,0.9690123,3
hard,all,37,0.9198341,,1
hard,all,38,0.923602,0.87973577,2
hard,all,39,0.94309217,0.95299965,2
hard,all,40,0.96825284,0.9178963,2
hard,all,41,0.92159265,0.9219971,2
hard,all,42,0.9683449,0.98201495,2
hard,all,43,0.92401016,0.967338,2
hard,all,44,0.95251375,0.8998604,2
hard,all,45,0.8918069,,1
hard,all,46,0.96318847,0.938121,2
hard,all,47,0.94266987,0.9288521,2
hard,all,48,0.9452019,0.97828025,2
hard,all,49,0.9583957,0.9136348,3
hard,all,50,0.9467602,0.9633843,2
hard,all,51,0.9451848,,1
hard,all,52,0.9013089,0.8733998,2
hard,all,53,0.94863117,0.92459446,2
hard,all,54,0.96091235,0.97090346,2
hard,all,55,0.94723547,0.9369278,2
hard,all,56,0.9681278,0.95601344,2
hard,all,57,0.93994665,0.93820184,2
hard,all,58,0.92644924,0.95804775,2
hard,all,59,0.9436495,0.9422918,2
hard,all,60,0.9825586,0.9216281,2
hard,all,61,0.95288724,0.9816013,3
hard,all,62,0.90617293,0.9552511,2
hard,all,63,0.95726407,0.9714316,2
hard,all,64,0.962314,0.96329695,2
hard,all,65,0.96896976,0.97092134,2
hard,all,66,0.94483006,,1
hard,all,67,0.95513666,0.9536261,3
hard,all,68,0.85192734,,1
hard,all,69,0.90181744,,1
hard,all,70,0.9636184,0.8710371,3
hard,all,71,0.9470414,0.930459,2
hard,all,72,0.9457492,0.9595576,3
hard,all,73,0.9485936,0.95105255,2
hard,all,74,,,0
hard,all,75,,,0
hard,all,76,0.95728797,0.9536348,2
hard,all,77,0.9187827,0.93160385,2
hard,all,78,0.9785405,0.93593,2
hard,all,79,0.95825714,0.92130977,2
hard,all,80,0.94889027,0.9750672,3
hard,all,81,0.964937,0.96155953,3
hard,all,82,0.89712095,0.94218826,2
hard,all,83,0.9618206,0.9703371,2
hard,all,84,0.96248776,0.95740616,2
hard,all,85,0.966046,0.93229437,3
hard,all,86,0.52164006,,1
hard,all,87,0.89383423,0.93532926,2
hard,all,88,0.9668652,0.94616127,2
hard,all,89,0.97754514,0.96328694,3
hard,all,90,0.96566427,0.9434771,2
hard,all,91,0.93277526,0.9249567,3
