mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
easy,simple,38,66,5,5,5,5,2,5,4,5,4,2,4,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,108,11219
easy,simple,39,65,5,5,5,5,2,2,4,5,4,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11219
easy,simple,40,53,5,5,2,5,2,5,4,1,3,3,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11201
easy,simple,41,54,5,5,2,5,2,5,4,1,4,3,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11201
easy,simple,42,52,5,5,5,2,2,2,2,5,3,3,3,1,3,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11201
easy,simple,43,52,5,5,5,1,2,2,2,5,3,3,3,1,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11201
easy,simple,44,40,5,5,2,5,2,2,2,1,3,2,3,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,108,11183
easy,simple,45,42,5,5,2,5,2,2,2,1,3,3,3,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,108,11183
easy,simple,46,42,1,4,1,5,2,5,4,1,3,3,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,11183
easy,simple,47,42,1,5,2,5,2,5,2,1,3,3,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,11183
easy,simple,48,58,5,5,4,5,2,5,4,1,3,3,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,simple,49,55,5,5,4,5,2,2,3,1,4,3,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,simple,50,43,3,5,2,3,2,2,2,1,4,4,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11210
easy,simple,51,52,5,5,2,4,4,2,4,1,4,4,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,0,69,5,5,5,5,2,5,5,5,4,3,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11192
easy,action+layout,1,57,5,5,2,2,2,5,2,3,3,4,3,5,5,1,1,3,3,3,,,,,,,,,,,,,,,,,,,108,11192
easy,action+layout,2,59,5,5,2,5,2,5,2,5,3,3,3,5,3,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,3,59,5,5,2,3,2,2,5,5,3,3,4,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,4,63,5,5,2,5,2,5,3,5,3,3,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11192
easy,action+layout,5,56,5,5,2,2,2,5,2,4,3,3,3,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11192
easy,action+layout,6,67,5,5,5,5,2,5,4,5,4,3,4,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,7,45,5,5,2,4,2,2,4,1,3,3,4,1,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,8,51,5,5,2,5,2,5,5,1,4,3,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11192
easy,action+layout,9,36,1,1,2,1,2,5,4,1,3,3,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,11192
easy,action+layout,10,58,5,5,5,4,2,2,2,3,2,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,11,51,5,5,2,4,2,4,2,2,2,4,4,1,3,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,12,53,5,5,4,5,2,2,4,1,4,3,3,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,13,53,5,5,2,2,2,2,2,5,2,3,3,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,14,58,5,5,2,3,2,2,2,5,3,4,4,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11219
easy,action+layout,15,49,5,3,2,4,2,2,2,2,3,3,4,3,3,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11219
easy,action+layout,16,48,5,1,2,3,2,5,5,1,4,3,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,17,43,5,1,2,2,2,5,5,1,2,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,18,55,5,5,5,5,2,5,2,2,3,3,3,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,19,46,5,4,2,5,2,2,2,1,3,3,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,20,48,5,5,2,5,2,2,4,1,3,3,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11237
easy,action+layout,21,38,5,1,2,2,2,2,2,1,2,4,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11237
easy,action+layout,22,46,5,1,2,4,2,5,2,1,3,3,4,1,1,1,1,3,3,4,,,,,,,,,,,,,,,,,,,108,11246
easy,action+layout,23,50,5,5,2,4,2,5,4,1,3,3,4,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11246
easy,action+layout,24,51,5,5,2,3,2,5,4,1,4,3,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,25,40,5,1,2,1,2,5,2,1,3,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,26,63,5,5,5,5,2,2,2,5,3,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,27,56,5,5,2,4,2,5,2,3,3,3,5,3,2,1,1,3,3,4,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,28,44,5,5,2,2,2,2,2,1,4,3,3,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11246
easy,action+layout,29,40,3,4,2,2,2,2,2,1,3,4,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11246
easy,action+layout,30,51,5,4,2,5,2,5,3,1,4,3,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11255
easy,action+layout,31,40,5,4,2,2,2,2,2,1,3,3,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11255
easy,action+layout,32,46,1,4,2,5,2,5,5,1,3,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11255
easy,action+layout,33,42,5,4,2,2,2,2,2,1,4,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11255
easy,action+layout,34,42,5,5,2,3,2,2,2,1,2,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11264
easy,action+layout,35,53,5,5,2,5,2,2,5,1,3,3,3,1,1,1,5,2,3,4,,,,,,,,,,,,,,,,,,,108,11264
easy,action+layout,36,65,5,5,5,5,2,5,2,3,3,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11228
easy,action+layout,37,70,5,5,2,5,2,5,5,5,4,3,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,108,11228
easy,action+layout,38,59,5,5,5,5,2,2,2,1,4,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11237
easy,action+layout,39,61,5,5,5,5,2,2,2,5,3,2,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11237
easy,action+layout,40,52,5,5,2,3,2,5,5,1,4,3,4,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,41,57,5,5,2,2,2,2,2,5,4,3,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,action+layout,42,57,5,5,2,5,2,2,2,5,2,3,3,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11219
easy,action+layout,43,58,5,5,2,5,2,2,2,3,3,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11219
easy,action+layout,44,43,5,5,2,5,2,2,2,1,3,2,3,1,1,1,1,2,1,4,,,,,,,,,,,,,,,,,,,108,11192
easy,action+layout,45,44,5,5,2,3,2,2,2,1,4,2,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11192
easy,action+layout,46,51,5,5,5,5,2,2,2,1,3,3,4,1,1,1,1,3,3,4,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,47,37,1,4,2,2,2,2,2,1,4,4,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,11201
easy,action+layout,48,46,5,5,2,2,2,2,4,1,4,3,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11219
easy,action+layout,49,49,5,5,2,2,2,5,5,1,3,3,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11219
easy,action+layout,50,51,5,5,2,5,2,5,2,1,3,3,4,1,1,1,1,4,3,3,,,,,,,,,,,,,,,,,,,108,11228
easy,action+layout,51,43,5,4,2,4,2,2,2,1,2,3,4,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11228
easy,action+expression,0,67,5,5,3,5,2,5,5,5,3,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11228
easy,action+expression,1,59,5,5,3,5,2,5,4,1,3,3,3,1,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,11210
easy,action+expression,2,56,5,5,2,5,2,5,5,1,4,3,3,1,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11210
easy,action+expression,3,63,5,5,4,5,4,5,4,3,4,5,4,5,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11201
easy,action+expression,4,46,5,5,2,5,2,2,2,1,3,5,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11228
easy,action+expression,5,56,5,5,3,5,2,2,2,3,4,4,4,3,4,1,1,2,1,5,,,,,,,,,,,,,,,,,,,108,11219
easy,action+expression,6,49,5,5,2,5,2,5,2,1,4,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,7,66,5,5,2,5,2,5,4,5,4,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11237
easy,action+expression,8,52,5,5,2,5,2,5,4,2,4,3,4,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,9,49,5,5,2,5,2,2,2,2,3,3,4,1,3,1,1,2,1,5,,,,,,,,,,,,,,,,,,,108,11255
easy,action+expression,10,38,1,5,2,3,2,2,2,1,3,3,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11210
easy,action+expression,11,53,5,5,2,5,2,5,3,1,3,5,4,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11255
easy,action+expression,12,56,5,5,5,5,2,2,2,4,3,4,3,1,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11264
easy,action+expression,13,58,5,5,2,5,2,2,2,5,2,3,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,14,60,5,5,5,5,2,2,2,2,3,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11246
easy,action+expression,15,47,5,1,4,2,2,2,2,2,4,3,3,2,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11264
easy,action+expression,16,63,5,1,5,5,2,5,5,3,4,3,4,5,4,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11255
easy,action+expression,17,53,5,1,2,5,2,5,5,1,3,3,3,1,1,5,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11246
easy,action+expression,18,46,5,5,4,5,2,2,2,1,3,2,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11219
easy,action+expression,19,53,5,5,4,5,2,2,4,2,3,3,3,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,20,62,5,5,5,5,4,5,5,2,4,4,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11255
easy,action+expression,21,57,5,5,2,5,4,5,5,1,4,5,4,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,22,55,5,5,2,5,2,5,4,3,3,3,3,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,23,50,5,5,2,5,2,5,5,1,2,3,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11255
easy,action+expression,24,42,5,1,2,1,2,5,5,1,4,3,3,1,1,1,1,4,1,1,,,,,,,,,,,,,,,,,,,108,11255
easy,action+expression,25,38,1,3,2,2,2,2,2,1,4,3,4,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,26,50,5,5,2,5,2,5,4,1,3,4,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11246
easy,action+expression,27,50,5,5,2,3,2,5,4,1,3,4,4,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11237
easy,action+expression,28,47,5,5,2,5,2,5,2,1,3,3,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11264
easy,action+expression,29,35,1,1,2,3,2,2,2,1,4,4,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,11264
easy,action+expression,30,44,5,1,2,2,2,5,5,1,3,3,4,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11264
easy,action+expression,31,47,5,4,2,4,2,5,4,1,4,3,3,1,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,108,11282
easy,action+expression,32,49,5,5,2,5,2,5,4,1,4,3,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,33,47,5,1,2,5,2,5,3,1,3,3,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,34,46,5,5,2,5,2,5,2,1,3,3,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,11282
easy,action+expression,35,35,1,1,2,3,2,2,2,1,3,4,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,36,54,5,5,4,5,2,2,2,2,3,3,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11246
easy,action+expression,37,44,5,4,2,3,2,2,2,2,2,3,3,1,2,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11264
easy,action+expression,38,52,5,5,2,3,2,5,4,1,4,3,4,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11273
easy,action+expression,39,53,5,5,2,4,2,5,2,2,3,3,4,2,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11264
easy,action+expression,40,58,5,5,4,5,2,5,2,1,4,3,4,1,3,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,11228
easy,action+expression,41,56,5,5,5,5,2,5,2,2,2,3,4,1,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,108,11237
easy,action+expression,42,48,5,5,4,5,2,2,2,2,3,2,3,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11246
easy,action+expression,43,52,5,5,4,5,2,5,4,1,4,2,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11237
easy,action+expression,44,44,5,5,2,5,2,2,2,1,3,2,3,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11210
easy,action+expression,45,47,5,5,3,5,2,2,2,2,3,2,3,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11219
easy,action+expression,46,58,5,5,2,5,2,5,5,2,4,3,3,1,1,5,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11219
easy,action+expression,47,38,1,1,2,5,2,5,3,1,4,3,3,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,108,11219
easy,action+expression,48,51,5,5,2,5,2,2,4,1,3,3,3,1,1,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,11237
easy,action+expression,49,53,5,5,2,5,2,5,5,1,4,3,4,1,1,1,1,2,1,5,,,,,,,,,,,,,,,,,,,108,11255
easy,action+expression,50,48,5,5,2,4,2,5,2,1,3,4,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11246
easy,action+expression,51,52,5,5,3,5,2,2,2,2,3,3,3,2,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11273
easy,action+background,0,60,5,5,3,5,2,2,2,5,3,3,5,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,1,65,5,5,2,5,2,5,3,5,2,3,5,5,5,1,1,4,3,4,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,2,75,5,5,5,5,4,5,5,5,4,5,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11246
easy,action+background,3,54,5,5,2,2,2,5,2,3,3,4,2,5,3,1,1,3,3,3,,,,,,,,,,,,,,,,,,,108,11228
easy,action+background,4,62,5,5,3,5,2,5,2,4,3,3,5,3,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,5,49,5,5,2,4,2,2,2,2,3,3,5,2,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11228
easy,action+background,6,59,5,5,2,4,2,5,4,5,3,3,2,5,3,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11228
easy,action+background,7,56,5,5,2,2,2,2,2,5,4,3,5,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11228
easy,action+background,8,36,5,1,2,2,2,2,2,2,2,3,2,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11228
easy,action+background,9,42,1,1,2,3,2,5,5,1,3,3,5,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,10,48,5,5,2,2,2,2,2,2,3,2,5,2,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,11,50,5,5,2,5,2,2,2,1,3,4,4,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,12,59,5,5,5,5,2,2,2,2,4,3,5,1,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,11255
easy,action+background,13,55,5,5,5,5,2,2,2,1,3,4,5,1,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11246
easy,action+background,14,56,5,4,2,5,2,5,5,1,3,3,5,1,2,1,1,4,3,4,,,,,,,,,,,,,,,,,,,108,11273
easy,action+background,15,68,5,5,5,4,2,5,4,5,3,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11255
easy,action+background,16,50,1,4,3,4,2,5,5,1,4,3,4,1,1,1,1,3,3,4,,,,,,,,,,,,,,,,,,,108,11246
easy,action+background,17,37,1,1,2,3,2,5,4,1,3,3,1,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11246
easy,action+background,18,66,5,5,5,5,2,2,2,5,3,3,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,19,53,5,5,4,5,2,2,2,1,3,3,5,1,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11246
easy,action+background,20,52,5,5,3,4,2,2,2,1,4,4,5,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11282
easy,action+background,21,64,5,5,4,5,5,5,5,1,4,5,5,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11291
easy,action+background,22,46,5,1,2,4,2,5,5,1,2,3,2,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11273
easy,action+background,23,56,5,5,2,5,2,5,3,1,4,3,5,1,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11282
easy,action+background,24,45,5,5,2,2,2,2,2,1,3,3,5,1,2,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,25,36,5,4,2,1,2,2,2,1,3,3,1,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,26,45,1,4,2,2,4,5,5,1,3,4,4,1,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,27,38,5,4,2,3,2,2,2,1,3,3,1,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,108,11237
easy,action+background,28,44,5,5,2,3,2,2,2,1,3,3,5,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,108,11291
easy,action+background,29,58,5,5,3,5,4,5,2,1,3,5,5,1,2,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11291
easy,action+background,30,52,5,4,2,4,2,5,4,1,3,4,5,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11282
easy,action+background,31,52,5,4,2,5,2,5,4,1,2,3,5,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11309
easy,action+background,32,52,5,4,2,4,2,5,3,1,3,3,5,1,1,1,1,3,3,5,,,,,,,,,,,,,,,,,,,108,11300
easy,action+background,33,49,5,1,2,5,2,5,4,1,4,3,5,1,1,1,1,2,1,5,,,,,,,,,,,,,,,,,,,108,11300
easy,action+background,34,46,5,4,2,4,2,2,2,1,3,3,5,1,1,1,1,3,3,3,,,,,,,,,,,,,,,,,,,108,11300
easy,action+background,35,47,5,1,2,5,2,4,3,1,3,3,5,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,108,11300
easy,action+background,36,64,5,5,5,5,2,5,2,5,3,2,5,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,108,11273
easy,action+background,37,64,5,5,5,5,2,2,2,5,3,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,108,11264
