mode,prompt_type,id_,sum,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8,reason9,reason10,reason11,reason12,reason13,reason14,reason15,reason16,reason17,reason18,comp_tok_sum,prompt_tok_sum
easy,simple,38,62,5,5,5,5,2,2,2,5,2,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,simple,39,59,5,5,5,4,2,2,2,5,2,5,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11291
easy,simple,40,58,5,5,5,2,2,2,2,5,2,3,4,5,5,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11273
easy,simple,41,59,5,5,2,5,2,5,2,5,3,3,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11273
easy,simple,42,74,5,5,5,5,2,5,4,5,4,2,3,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,simple,43,59,5,5,5,5,2,2,2,5,2,2,4,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11273
easy,simple,44,65,5,5,4,5,2,5,4,2,4,2,3,5,5,1,5,2,3,3,,,,,,,,,,,,,,,,,,,90,11255
easy,simple,45,60,5,5,2,5,2,2,2,5,3,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11255
easy,simple,46,67,5,5,5,5,5,5,3,5,2,4,3,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11255
easy,simple,47,46,5,5,2,5,2,2,2,2,2,4,3,1,3,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11255
easy,simple,48,45,1,5,2,3,2,5,2,1,2,3,3,1,1,1,1,5,3,4,,,,,,,,,,,,,,,,,,,90,11282
easy,simple,49,53,5,5,2,4,4,5,3,1,2,4,3,1,1,1,1,5,3,3,,,,,,,,,,,,,,,,,,,90,11282
easy,simple,50,53,5,5,3,5,2,5,4,1,3,3,3,1,1,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,simple,51,52,5,5,2,5,2,5,3,1,3,3,3,1,1,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,0,53,5,5,2,2,4,1,2,5,1,3,3,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,1,40,5,1,2,1,2,5,2,1,2,4,3,5,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,2,58,5,5,5,5,2,2,2,5,2,2,4,5,5,1,1,2,1,4,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,3,60,5,5,2,5,2,5,2,5,1,3,4,5,5,1,1,1,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,4,63,5,5,5,5,2,2,3,5,2,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,5,58,5,5,2,3,2,5,3,5,2,3,5,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,6,70,5,5,2,5,5,5,5,5,1,5,3,5,5,1,5,2,1,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,7,69,5,5,5,5,5,5,5,5,1,4,4,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,8,61,5,5,2,5,2,5,4,5,2,4,4,5,5,1,1,2,1,3,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,9,55,5,5,2,2,2,2,2,5,2,3,4,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,10,67,5,5,5,5,2,2,5,5,1,1,5,5,5,1,5,2,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,11,64,5,5,2,5,2,5,2,5,3,2,5,5,5,1,1,3,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,12,65,5,5,5,5,2,5,3,5,4,2,3,5,5,1,1,5,3,1,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,13,55,5,5,2,3,2,2,2,3,1,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,14,63,5,5,5,5,2,2,2,5,2,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,15,50,5,5,2,1,4,3,2,4,2,3,3,1,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,16,43,5,4,2,2,4,2,2,1,2,4,3,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,17,38,3,4,2,3,2,2,1,1,2,3,4,1,1,1,1,2,1,4,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,18,56,5,5,4,5,4,2,2,5,1,1,3,5,5,1,1,1,1,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,19,39,5,5,2,3,2,2,2,1,1,3,3,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,20,43,5,1,2,5,2,2,2,1,2,3,3,1,1,1,5,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,21,44,3,1,2,1,2,5,5,1,3,3,3,1,1,1,5,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,22,60,5,5,5,5,5,2,4,1,3,4,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+layout,23,52,5,5,2,5,2,2,2,5,1,3,3,5,5,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+layout,24,38,5,1,2,2,2,2,2,1,2,3,4,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,25,55,5,1,2,2,5,2,2,3,3,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,26,66,5,5,5,5,2,2,2,5,2,3,4,5,5,1,5,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,27,56,5,5,2,5,2,2,2,5,1,2,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,28,39,5,1,2,5,2,2,2,2,1,2,3,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+layout,29,40,5,5,2,2,2,2,2,1,3,2,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+layout,30,57,5,5,5,1,2,2,1,5,1,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,31,51,3,4,2,5,2,2,5,1,1,3,3,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,32,48,5,1,5,5,2,2,2,1,1,3,3,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,33,43,5,5,2,1,2,2,2,1,1,4,3,1,1,1,5,2,3,2,,,,,,,,,,,,,,,,,,,90,11327
easy,action+layout,34,44,5,5,4,3,2,2,2,1,1,3,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11336
easy,action+layout,35,42,5,1,2,5,2,2,5,1,2,3,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11336
easy,action+layout,36,57,5,5,5,5,2,2,2,5,1,3,3,5,5,1,1,2,1,4,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,37,55,5,5,2,3,2,2,2,5,2,3,4,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,38,61,5,5,5,5,4,2,2,5,2,4,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,39,67,5,5,2,5,4,5,4,5,2,4,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+layout,40,65,5,5,5,5,2,5,2,5,2,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,41,55,5,5,2,2,2,2,2,5,2,4,4,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11282
easy,action+layout,42,57,5,5,5,5,2,2,2,5,1,2,3,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,43,64,5,5,5,5,2,2,4,5,3,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,44,59,5,5,5,5,2,2,2,3,3,3,3,5,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,45,40,5,5,2,1,2,2,2,2,2,2,3,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11264
easy,action+layout,46,48,5,5,5,5,2,2,2,1,1,4,3,1,2,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,47,43,5,1,2,3,2,2,2,1,2,3,3,1,5,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11273
easy,action+layout,48,34,1,1,2,1,2,5,3,1,1,4,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,49,44,1,5,2,5,2,5,4,1,1,3,4,1,1,1,1,3,1,3,,,,,,,,,,,,,,,,,,,90,11291
easy,action+layout,50,49,5,5,5,5,2,2,2,1,1,2,3,1,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+layout,51,47,5,5,2,5,2,5,3,1,3,3,3,1,1,1,1,2,1,3,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,0,59,5,5,2,5,2,2,2,5,3,4,3,5,5,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,1,61,5,5,5,5,2,5,2,1,2,4,3,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,2,68,5,5,2,1,2,5,5,5,2,4,3,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,3,68,5,5,5,5,2,5,5,5,3,2,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11273
easy,action+expression,4,73,5,5,5,5,2,5,5,5,2,3,5,5,5,1,5,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,5,53,5,5,5,2,2,2,1,4,2,3,5,5,5,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,6,48,5,5,2,5,2,5,2,2,2,3,4,1,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,7,72,5,5,3,5,2,5,5,5,3,3,3,5,5,1,5,4,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,8,63,5,5,3,5,2,5,3,5,3,3,4,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,9,57,5,5,3,5,4,2,2,2,1,4,4,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,10,61,5,5,3,5,2,5,2,5,3,2,5,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,11,47,5,5,2,5,2,5,3,2,1,2,3,2,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,12,59,5,5,2,5,2,5,5,2,4,3,3,1,1,1,5,5,3,2,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,13,62,5,5,5,5,2,5,3,2,2,2,5,5,5,1,1,3,3,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,14,58,5,5,5,5,2,5,2,2,2,4,3,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,15,60,5,5,2,5,5,5,2,2,4,4,3,3,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,16,41,5,3,2,5,2,2,2,1,3,3,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,17,56,5,5,5,4,2,2,2,4,2,3,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,18,48,5,5,2,5,2,2,5,1,3,4,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,19,49,5,5,2,5,2,2,4,1,3,3,3,1,2,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,20,46,5,5,3,5,2,2,2,2,1,3,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,21,47,5,1,2,3,2,5,2,1,3,3,3,1,1,1,5,2,3,4,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,22,41,5,1,2,3,2,5,2,2,2,4,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,23,58,5,5,5,5,2,2,3,2,2,4,3,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,24,64,5,5,5,5,2,5,2,5,2,4,4,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,25,59,5,5,5,5,2,2,2,5,2,4,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,26,46,5,1,2,3,2,5,5,2,3,4,3,1,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,27,58,5,5,5,5,2,2,2,5,2,2,5,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,28,32,1,1,2,3,2,2,5,1,1,1,1,1,1,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,29,70,5,5,5,5,2,5,4,4,1,2,3,5,5,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,30,55,5,5,2,5,2,5,3,2,1,4,3,3,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,31,43,3,4,2,5,2,2,4,1,2,3,4,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11354
easy,action+expression,32,51,5,5,3,5,2,2,2,2,1,4,3,1,5,1,1,4,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,33,49,5,5,2,3,2,5,2,1,2,4,3,1,1,1,5,2,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,34,49,5,5,2,5,2,2,5,3,2,2,3,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11354
easy,action+expression,35,49,3,1,2,3,2,5,4,1,3,4,3,1,1,1,5,4,3,3,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,36,57,5,5,5,5,2,2,2,4,2,3,4,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,37,53,5,4,4,5,2,2,2,2,1,3,5,2,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,38,49,5,5,2,5,2,5,2,1,2,4,4,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+expression,39,30,1,1,2,1,2,5,2,1,1,2,4,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,90,11336
easy,action+expression,40,44,5,5,2,5,2,2,3,1,2,4,3,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11300
easy,action+expression,41,36,1,1,2,5,2,2,2,1,1,2,4,1,1,1,1,3,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,42,55,5,2,2,5,2,5,2,2,3,4,5,3,3,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,43,73,5,5,3,5,2,5,5,5,3,2,4,5,5,5,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,44,42,3,1,2,3,2,5,5,1,2,2,3,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11282
easy,action+expression,45,56,5,5,2,5,2,2,2,5,3,3,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,46,48,5,5,4,1,2,2,2,3,2,3,4,1,3,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,47,52,5,5,2,2,2,2,1,5,2,4,3,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11291
easy,action+expression,48,49,5,5,4,5,2,2,2,3,2,4,3,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+expression,49,45,5,4,2,5,2,5,2,1,2,3,3,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11327
easy,action+expression,50,46,5,5,2,3,2,2,1,1,3,2,3,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+expression,51,50,5,5,2,5,2,5,3,2,3,2,3,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,0,62,5,5,5,4,2,5,2,5,1,4,5,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,1,59,5,5,5,3,2,2,2,5,2,4,5,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,2,69,5,5,5,5,2,5,4,5,2,2,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,3,59,5,1,2,2,5,5,5,5,4,4,1,5,3,1,1,5,3,2,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,4,62,5,5,5,5,2,2,3,5,1,2,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,5,59,5,5,5,5,2,5,2,5,1,2,5,5,5,1,1,2,1,2,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,6,67,5,5,5,5,2,5,5,5,1,4,5,5,5,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,7,55,5,5,2,2,2,2,2,5,1,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,8,67,5,5,3,5,2,5,4,5,1,3,4,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11300
easy,action+background,9,59,5,5,2,4,2,5,2,5,2,4,5,5,5,1,1,2,1,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,10,65,5,5,5,5,2,5,2,5,2,2,5,5,5,1,1,4,3,3,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,11,57,5,1,5,5,2,5,2,5,1,2,5,5,5,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,12,51,5,3,4,2,2,3,2,2,3,2,5,1,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11327
easy,action+background,13,70,5,5,5,5,2,5,5,5,3,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,14,54,5,1,2,4,2,2,2,5,1,3,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,15,53,5,1,4,2,2,2,2,5,2,3,5,5,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11327
easy,action+background,16,52,5,4,2,5,2,5,3,1,3,5,5,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,17,44,5,4,2,2,2,5,2,1,3,4,5,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,18,47,1,4,2,5,2,2,2,1,3,3,5,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,19,75,5,5,5,5,4,5,4,5,3,4,5,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11318
easy,action+background,20,51,5,5,2,5,2,5,2,1,3,3,5,1,2,1,1,4,3,1,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,21,61,5,5,2,5,4,5,5,1,3,4,5,1,1,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,22,42,5,1,2,3,2,5,2,1,1,3,4,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,23,53,5,5,2,5,2,2,2,3,1,3,5,5,3,1,1,2,1,5,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,24,58,5,5,5,4,2,2,2,5,2,3,5,5,5,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,25,46,5,5,3,4,2,2,2,1,2,3,5,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,26,61,5,5,4,5,2,2,2,5,2,2,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,27,63,5,5,5,2,2,5,3,5,2,2,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11309
easy,action+background,28,56,5,5,2,5,2,5,4,2,3,2,4,1,2,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,29,50,5,5,2,5,2,2,5,2,3,2,4,1,4,1,1,2,3,1,,,,,,,,,,,,,,,,,,,90,11363
easy,action+background,30,62,5,5,2,5,2,2,5,5,1,4,1,5,5,1,1,5,3,5,,,,,,,,,,,,,,,,,,,90,11354
easy,action+background,31,61,5,5,5,5,2,2,2,5,1,3,4,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11381
easy,action+background,32,41,5,5,2,3,2,2,2,1,2,4,5,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,33,43,5,4,2,3,2,2,2,1,2,4,5,1,1,1,1,2,3,2,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,34,51,5,5,5,3,2,2,2,1,3,2,5,1,5,1,1,2,3,3,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,35,61,5,5,2,5,2,5,4,1,3,3,5,1,1,1,5,5,3,5,,,,,,,,,,,,,,,,,,,90,11372
easy,action+background,36,62,5,5,5,5,2,2,2,5,3,1,5,5,5,1,1,2,3,5,,,,,,,,,,,,,,,,,,,90,11345
easy,action+background,37,70,5,5,5,5,2,5,4,5,2,3,5,5,5,1,1,4,3,5,,,,,,,,,,,,,,,,,,,90,11336
